time_day,injected_pv,oil_rate_m3_day,water_rate_m3_day,liquid_rate_m3_day,water_cut,cumulative_oil_m3,cumulative_water_m3,recovery_factor,injector_bhp_mpa,producer_bhp_mpa
0.1,9.999999999999998e-5,41.374746015227856,1.0728588464680577,42.447604861695915,0.02527489713409459,0.0,0.0,0.0,22.098029742970425,18.0
1.0,0.0009999999999999998,44.881111462756834,0.00029892506705504106,44.88141038782389,6.660331403848619e-6,38.81513586509311,0.4829209971908008,0.0012129729957841594,24.072057416271832,18.0
11.0,0.010999999999999998,47.05548556809681,5.902377817152641e-5,47.055544591874984,1.2543426855103907e-6,498.49812101936135,0.4847107414169336,0.015578066281855039,24.29145271112551,18.0
21.0,0.020999999999999998,47.0569645857413,5.892661070185014e-5,47.057023512351996,1.2522383759861584e-6,969.060371788552,0.4853004933613005,0.030283136618392242,24.245321001428675,18.0
31.0,0.030999999999999993,47.05583528850299,5.882647869066796e-5,47.05589411498168,1.250140493493221e-6,1439.6243711597733,0.48588925880826306,0.044988261598742904,24.22598079628552,18.0
41.0,0.040999999999999995,47.056349039185925,5.872824512554191e-5,47.05640776743105,1.2480392769417737e-6,1910.185292798218,0.4864770324273441,0.059693290399944296,24.195668381438235,18.0
51.0,0.05099999999999999,47.056499170253446,5.862959029180665e-5,47.05655779984374,1.2459387816080618e-6,2380.7495338454146,0.48706382160443085,0.07439842293266918,24.15974521292199,18.0
61.0,0.06099999999999999,47.05757035919658,5.853198982778529e-5,47.05762889118641,1.243836359947748e-6,2851.3198814926645,0.4876496295050288,0.08910374629664575,24.12091731684391,18.0
71.0,0.071,47.05752369780971,5.8433102024584366e-5,47.05758213091173,1.241736174672692e-6,3321.895351777696,0.4882344549642907,0.10380922974305297,24.08003274647469,18.0
81.0,0.08099999999999999,47.05801125093362,5.833482488692127e-5,47.0580695857585,1.2396348894127932e-6,3792.4730265214125,0.48881829459884824,0.11851478207879411,24.03783993458286,18.0
91.0,0.09099999999999998,47.0584295652098,5.823646494430142e-5,47.058487801674744,1.237533708897226e-6,4263.055230602129,0.48940115104800436,0.1332204759563165,23.994679246388394,18.0
101.0,0.10099999999999998,47.058893245842334,5.8138153362742425e-5,47.0589513839957,1.2354324023997412e-6,4733.64184465739,0.4899830241395396,0.1479263076455434,23.950728424446176,18.0
111.0,0.11099999999999997,47.05917346192549,5.8039629849775354e-5,47.05923150155534,1.233331442054193e-6,5204.232178196229,0.4905639130556022,0.16263225556863212,23.906120965943984,18.0
121.0,0.12099999999999998,47.059415187457155,5.794106069625534e-5,47.05947312851785,1.2312305439123859e-6,5674.825121443142,0.4911438165083324,0.17733828504509816,23.86097056572584,18.0
131.0,0.13099999999999998,47.060084901571706,5.784297371255515e-5,47.060142744545416,1.2291287348306978e-6,6145.422621888287,0.4917227366803764,0.19204445693400893,23.815383104760933,18.0
141.0,0.141,47.06053433202816,5.7744632703765304e-5,47.06059207666087,1.2270273312690227e-6,6616.025718056286,0.49230067471245803,0.20675080368925888,23.76941428507963,18.0
151.0,0.15099999999999997,47.060697639364506,5.7645966685791014e-5,47.06075528533119,1.2249265090685705e-6,7086.631877913249,0.4928776277094058,0.221457246184789,23.723059135722444,18.0
161.0,0.16099999999999998,47.06122126577104,5.754770414978834e-5,47.06127881347519,1.2228249125544488e-6,7557.241472438926,0.4934535960635837,0.2361637960137164,23.676402263743718,18.0
171.0,0.17099999999999996,47.061819516888825,5.744952082944511e-5,47.061876966409656,1.2207231103521353e-6,8027.856676352226,0.49402858218847984,0.250870521136007,23.629503635744356,18.0
181.0,0.18099999999999997,47.06228741809201,5.7351193952882136e-5,47.062344769285964,1.2186216864891723e-6,8498.47721102713,0.49460258576239147,0.26557741284459774,23.58234094482752,18.0
191.0,0.19099999999999998,47.062691556014514,5.7252999285011584e-5,47.0627488090138,1.216524761810047e-6,8969.102105897662,0.4951756067285809,0.28028444080930187,23.5349393886016,18.0
201.0,0.20099999999999996,47.06292446223155,5.72288159799345e-5,47.06298169104753,1.2160048922446566e-6,9439.730185988892,0.49574801580490563,0.2949915683121528,23.48732638860881,18.0
211.0,0.21099999999999997,47.06348554298624,0.00014127905141382715,47.063626822037655,3.0018734414168204e-6,9910.36223601498,0.49674055514187443,0.30969881987546805,23.4395505824032,18.0
221.0,0.22099999999999995,47.009940974264204,0.046130580189712674,47.056071554453915,0.0009803321583343341,10380.729368601233,0.728099851347507,0.32439779276878844,23.391347178155694,18.0
231.0,0.23099999999999996,46.148227697544954,0.7810217674404621,46.92924946498542,0.01664253693260519,10846.520211960278,4.863861589498381,0.3389537566237586,23.338234478769774,18.0
241.0,0.24099999999999996,43.75354176126449,2.820928848453717,46.57447060971821,0.06056813553700604,11296.029059254326,22.873614668969278,0.3530009081016976,23.27541699164912,18.0
251.0,0.25099999999999995,40.42400551363765,5.654826836775838,46.07883235041349,0.12272070597997897,11716.916795628837,65.25239309511706,0.36615364986340104,23.20475883775456,18.0
261.0,0.26099999999999995,37.03667748469604,8.535845747225629,45.57252323192167,0.1873024608224155,12104.220210620506,136.2057560151244,0.37825688158189075,23.131374403739528,18.0
271.0,0.27099999999999996,33.95686948409192,11.154149302219084,45.111018786311,0.2472599733350253,12459.187945464446,234.65573126234796,0.38934962329576384,23.058564411138427,18.0
281.0,0.28099999999999997,31.32024050839777,13.394843849796864,44.71508435819463,0.2995598474665984,12785.573495426894,357.4006970224277,0.3995491717320903,22.988498562938123,18.0
291.0,0.2909999999999999,29.090581861249323,15.289287843205027,44.37986970445435,0.3445095252650204,13087.62760727513,500.8213554874372,0.40898836272734773,22.92190462298743,18.0
301.0,0.30099999999999993,27.150997252761154,16.937210330985074,44.088207583746225,0.38416645310001735,13368.835502845182,661.9538463583876,0.41777610946391186,22.85854078477551,18.0
311.0,0.31099999999999994,25.471282129050053,18.36418651850955,43.8354686475596,0.4189344173814808,13631.946899754239,838.4608306058608,0.4259983406173199,22.798449873575716,18.0
321.0,0.32099999999999995,24.030692884090133,19.587829171632716,43.61852205572285,0.449071363459064,13879.45677481994,1028.220909056572,0.43373302421312304,22.741722061427655,18.0
331.0,0.33099999999999996,22.7762198531187,20.653270991798802,43.4294908449175,0.47555867199893337,14113.491338505984,1229.4264098737297,0.4410466043283119,22.688024549284215,18.0
341.0,0.3409999999999999,21.651059753574405,21.60908757957955,43.26014733315395,0.4995148863725357,14335.62773653945,1440.7382027306214,0.4479883667668577,22.636967285124083,18.0
351.0,0.3509999999999999,20.62197926105659,22.483128175195105,43.1051074362517,0.5215884964083545,14546.992931612605,1661.1992815044946,0.4545935291128938,22.588162265552533,18.0
361.0,0.36099999999999993,19.680899195945827,23.282832899549017,42.96373209549485,0.5419183056024698,14748.507323897618,1890.0290868782151,0.46089085387180045,22.541564776965288,18.0
371.0,0.37099999999999994,18.82620391529768,24.0086945384241,42.83489845372178,0.5604937890622702,14941.042839453836,2126.4867240680805,0.46690758873293225,22.497036161380123,18.0
381.0,0.38099999999999995,18.053346964177234,24.665191102606983,42.71853806678422,0.5773884645594974,15125.44059385121,2369.856152273236,0.4726700185578502,22.454567160328864,18.0
391.0,0.3909999999999999,17.35250084084064,25.260282824236963,42.6127836650776,0.59278649859569,15302.469832876299,2619.4835219074557,0.4782021822773842,22.413994285726595,18.0
401.0,0.4009999999999999,16.711430497285352,25.804611531959445,42.5160420292448,0.6069382355537625,15472.789489566929,2874.807993688438,0.4835246715489664,22.375173540166596,18.0
411.0,0.4109999999999999,16.11828155759981,26.308544932590724,42.426826490190535,0.6200922178017132,15636.938049841354,3135.3737760111885,0.48865431405754217,22.337962347351723,18.0
421.0,0.42099999999999993,15.56309331021316,26.78011121412883,42.34320452434199,0.6324535782060059,15795.34492418042,3400.8170567447864,0.493604528880638,22.302150140743944,18.0
431.0,0.43099999999999994,15.039013487459469,27.225285685735816,42.26429917319528,0.644167446718306,15948.355458168782,3670.8440412441096,0.49838610806777434,22.267615089123336,18.0
441.0,0.4409999999999999,14.542248447714108,27.647115723196517,42.18936417091062,0.655310082683329,16096.26176784465,3945.2060482887714,0.5030081802451452,22.2342608018809,18.0
451.0,0.4509999999999999,14.071739674455836,28.047073459230756,42.118813133686594,0.6659036989054834,16239.331708455498,4223.676994200908,0.5074791158892342,22.20209153892636,18.0
461.0,0.4609999999999999,13.626937644829198,28.42474970175659,42.05168734658579,0.6759478987723526,16377.825095051923,4506.036110005844,0.5118070342203724,22.17096926193361,18.0
471.0,0.4709999999999999,13.207705642255155,28.78094991051806,41.98865555277322,0.6854458551154342,16511.998311487347,4792.064608067218,0.5159999472339795,22.140953664190732,18.0
481.0,0.4809999999999999,12.813243875507139,29.115882261099404,41.92912613660654,0.6944070850949494,16642.10305907616,5081.548768925305,0.5200657205961299,22.111950710324987,18.0
491.0,0.49099999999999994,12.442334314089265,29.430964036490646,41.873298350579915,0.7028575535197372,16768.38095002414,5374.283000413256,0.5240119046882543,22.083961551493292,18.0
501.0,0.5009999999999999,12.09324969789676,29.72736090647747,41.82061060437423,0.7108303890562548,16891.05887008407,5670.074625128096,0.5278455896901271,22.056914691854615,18.0
511.0,0.5109999999999999,11.764183097190957,30.00685618909052,41.77103928628148,0.7183650850398023,17010.34603405951,5968.745710605936,0.5315733135643596,22.030770358654127,18.0
521.0,0.5209999999999999,11.453278172693343,30.270898537859807,41.72417671055315,0.7255001997487824,17126.43334040893,6270.134484240688,0.535201041887779,22.005482649895075,18.0
531.0,0.5309999999999999,11.158667908238556,30.521139747054026,41.67980765529258,0.732276405867204,17239.49307081359,6574.0946756652575,0.5387341584629246,21.98099299536838,18.0
541.0,0.5409999999999999,10.878778616902661,30.758847755948576,41.63762637285124,0.7387272146714902,17349.680303439298,6880.494613180271,0.5421775094824779,21.957237782589477,18.0
551.0,0.5509999999999999,10.61200399046183,30.985515570385964,41.59751956084779,0.7448885389683185,17457.13421647612,7189.216429811943,0.5455354442648785,21.934196813819643,18.0
561.0,0.5609999999999999,10.356997863483539,31.201958992788043,41.55895685627158,0.7507878289798657,17561.979225745847,7500.153802627813,0.5488118508045576,21.911785868653595,18.0
571.0,0.5709999999999998,10.11267648610876,31.409632050913192,41.52230853702196,0.756451969015833,17664.327597493808,7813.211757846319,0.5520102374216813,21.890020933991206,18.0
581.0,0.5809999999999998,9.877926645807666,31.608955439304005,41.486882085111674,0.7619024098860265,17764.28061315339,8128.3046952974055,0.5551337691610433,21.86880460539989,18.0
591.0,0.5909999999999999,9.652132980384586,31.800833299636704,41.452966280021286,0.7671545887649411,17861.93091128435,8445.353638992108,0.5581853409776358,21.8481599813041,18.0
601.0,0.6009999999999999,9.434452218454348,31.985662122291444,41.42011434074579,0.7722253458587514,17957.363837278546,8764.28611610175,0.5611676199149545,21.828022217029854,18.0
611.0,0.6109999999999999,9.22457051764071,32.16394560764663,41.38851612528734,0.7771224633974078,18050.658950959023,9085.03415475144,0.5640830922174693,21.808393512943237,18.0
621.0,0.6209999999999999,9.022116671320406,32.3359152423209,41.358031913641305,0.7818533364895296,18141.89238690383,9407.533459001277,0.5669341370907446,21.789243789131028,18.0
631.0,0.6309999999999999,8.826752170100148,32.501906798182546,41.328658968282696,0.7864253912309577,18231.13673111093,9731.722569203794,0.5697230228472164,21.77056680495611,18.0
641.0,0.6409999999999999,8.638266391203624,32.66197023554506,41.300236626748685,0.7908422058383819,18318.46182391745,10057.541954372431,0.5724519319974202,21.752339783453507,18.0
651.0,0.6509999999999999,8.45646280441015,32.81644521583611,41.27290802024626,0.7951086266986115,18403.935469895518,10384.934031629336,0.5751229834342348,21.73456148231492,18.0
661.0,0.6609999999999999,8.281020485165584,32.96541880430082,41.2464392894664,0.799230657777521,18487.622886343397,10713.843351730022,0.577738215198231,21.7172024279195,18.0
