i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
2,5,1,15.0,45.0,0.5,0.7377186806709168,0.26228131932908316,333.3333333333333
3,5,1,25.0,45.0,0.5,0.6975796488994167,0.3024203511005833,333.3333333333333
4,5,1,35.0,45.0,0.5,0.659957076886632,0.34004292311336803,333.3333333333333
5,5,1,45.0,45.0,0.5,0.626288241687332,0.373711758312668,333.3333333333333
6,5,1,55.0,45.0,0.5,0.5957897708868131,0.40421022911318694,333.3333333333333
7,5,1,65.0,45.0,0.5,0.5672066580787957,0.43279334192120433,333.3333333333333
8,5,1,75.0,45.0,0.5,0.5392101934726857,0.46078980652731427,333.3333333333333
9,5,1,85.0,45.0,0.5,0.5100606098520504,0.4899393901479496,333.3333333333333
10,5,1,95.0,45.0,0.5,0.47723828343097907,0.5227617165690209,333.3333333333333
11,5,1,105.0,45.0,0.5,0.4365727229753098,0.5634272770246902,333.3333333333333
12,5,1,115.0,45.0,0.5,0.3818730420717066,0.6181269579282934,333.3333333333333
13,5,1,125.0,45.0,0.5,0.3077878926831755,0.6922121073168245,333.3333333333333
14,5,1,135.0,45.0,0.5,0.23243058211947146,0.7675694178805286,333.3333333333333
15,5,1,145.0,45.0,0.5,0.20212038197750387,0.7978796180224961,333.3333333333333
16,5,1,155.0,45.0,0.5,0.20003293393799507,0.799967066062005,333.3333333333333
17,5,1,165.0,45.0,0.5,0.2000196379728807,0.7999803620271193,333.3333333333333
18,5,1,175.0,45.0,0.5,0.20002008444000524,0.7999799155599947,333.3333333333333
19,5,1,185.0,45.0,0.5,0.2000205996902954,0.7999794003097046,333.3333333333333
20,5,1,195.0,45.0,0.5,0.20002110950745947,0.7999788904925406,333.3333333333333
21,5,1,205.0,45.0,0.5,0.20002161049328462,0.7999783895067154,333.3333333333333
22,5,1,215.0,45.0,0.5,0.20002210153812303,0.799977898461877,333.3333333333333
23,5,1,225.0,45.0,0.5,0.2000225844583807,0.7999774155416193,333.3333333333333
24,5,1,235.0,45.0,0.5,0.20002306280831988,0.7999769371916801,333.3333333333333
25,5,1,245.0,45.0,0.5,0.20002353939646084,0.7999764606035391,333.3333333333333
26,5,1,255.0,45.0,0.5,0.2000240155770814,0.7999759844229186,333.3333333333333
27,5,1,265.0,45.0,0.5,0.20002449180640092,0.7999755081935991,333.3333333333333
28,5,1,275.0,45.0,0.5,0.2000249681759598,0.7999750318240402,333.3333333333333
29,5,1,285.0,45.0,0.5,0.20002544466928213,0.7999745553307178,333.3333333333333
30,5,1,295.0,45.0,0.5,0.20002592125299712,0.7999740787470029,333.3333333333333
31,5,1,305.0,45.0,0.5,0.2000263979016169,0.7999736020983831,333.3333333333333
32,5,1,315.0,45.0,0.5,0.20002687460117688,0.7999731253988231,333.3333333333333
33,5,1,325.0,45.0,0.5,0.2000273513479786,0.7999726486520213,333.3333333333333
34,5,1,335.0,45.0,0.5,0.20002782814759995,0.7999721718524,333.3333333333333
35,5,1,345.0,45.0,0.5,0.20002830501567287,0.7999716949843272,333.3333333333333
36,5,1,355.0,45.0,0.5,0.2000287819812325,0.7999712180187675,333.3333333333333
37,5,1,365.0,45.0,0.5,0.20002925909399227,0.7999707409060077,333.3333333333333
38,5,1,375.0,45.0,0.5,0.20002973643793628,0.7999702635620637,333.3333333333333
39,5,1,385.0,45.0,0.5,0.2000302141562417,0.7999697858437583,333.3333333333333
40,5,1,395.0,45.0,0.5,0.20003069249649347,0.7999693075035066,333.3333333333333
41,5,1,405.0,45.0,0.5,0.20003117189366165,0.7999688281063384,333.3333333333333
42,5,1,415.0,45.0,0.5,0.2000316531238758,0.7999683468761242,333.3333333333333
43,5,1,425.0,45.0,0.5,0.20003213759429017,0.7999678624057098,333.3333333333333
44,5,1,435.0,45.0,0.5,0.20003262790221715,0.7999673720977829,333.3333333333333
45,5,1,445.0,45.0,0.5,0.20003312895208858,0.7999668710479114,333.3333333333333
46,5,1,455.0,45.0,0.5,0.20003365030396586,0.7999663496960341,333.3333333333333
47,5,1,465.0,45.0,0.5,0.20003421127205165,0.7999657887279483,333.3333333333333
48,5,1,475.0,45.0,0.5,0.2000348510671101,0.7999651489328898,333.3333333333333
49,5,1,485.0,45.0,0.5,0.20003562760045074,0.7999643723995493,333.3333333333333
50,5,1,495.0,45.0,0.5,0.2000363832894114,0.7999636167105886,333.3333333333333
1,6,1,5.0,55.0,0.5,0.7300722139210252,0.26992778607897483,333.3333333333333
2,6,1,15.0,55.0,0.5,0.696219994939373,0.30378000506062697,333.3333333333333
3,6,1,25.0,55.0,0.5,0.6614459738674017,0.33855402613259833,333.3333333333333
4,6,1,35.0,55.0,0.5,0.6285224457263539,0.37147755427364615,333.3333333333333
5,6,1,45.0,55.0,0.5,0.5979485928905524,0.40205140710944764,333.3333333333333
6,6,1,55.0,55.0,0.5,0.5691043709836229,0.4308956290163771,333.3333333333333
7,6,1,65.0,55.0,0.5,0.540855965837554,0.459144034162446,333.3333333333333
8,6,1,75.0,55.0,0.5,0.5116107869459176,0.48838921305408245,333.3333333333333
9,6,1,85.0,55.0,0.5,0.4789338624479774,0.5210661375520226,333.3333333333333
10,6,1,95.0,55.0,0.5,0.4386798149544,0.5613201850456,333.3333333333333
11,6,1,105.0,55.0,0.5,0.38432490704051275,0.6156750929594872,333.3333333333333
