i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
1,1,1,5.0,5.0,0.5,0.632331589113804,0.36766841088619595,909.090909090909
2,1,1,15.0,5.0,0.5,0.6225233056496009,0.3774766943503991,909.090909090909
3,1,1,25.0,5.0,0.5,0.6115808371003055,0.38841916289969447,909.090909090909
4,1,1,35.0,5.0,0.5,0.6005501324235617,0.3994498675764383,909.090909090909
5,1,1,45.0,5.0,0.5,0.5899005408651694,0.4100994591348306,909.090909090909
6,1,1,55.0,5.0,0.5,0.579803548429894,0.420196451570106,909.090909090909
7,1,1,65.0,5.0,0.5,0.5702800930578676,0.42971990694213236,909.090909090909
8,1,1,75.0,5.0,0.5,0.5612800600953364,0.4387199399046636,909.090909090909
9,1,1,85.0,5.0,0.5,0.5527114428267049,0.4472885571732951,909.090909090909
10,1,1,95.0,5.0,0.5,0.5444900502493096,0.45550994975069037,909.090909090909
11,1,1,105.0,5.0,0.5,0.5365369401650301,0.46346305983496994,909.090909090909
12,1,1,115.0,5.0,0.5,0.5287660680228234,0.47123393197717656,909.090909090909
13,1,1,125.0,5.0,0.5,0.5210841477223807,0.47891585227761935,909.090909090909
14,1,1,135.0,5.0,0.5,0.5133782727019124,0.4866217272980876,909.090909090909
15,1,1,145.0,5.0,0.5,0.505502642422112,0.49449735757788804,909.090909090909
16,1,1,155.0,5.0,0.5,0.4972551363562537,0.5027448636437464,909.090909090909
17,1,1,165.0,5.0,0.5,0.4883349568836006,0.5116650431163994,909.090909090909
18,1,1,175.0,5.0,0.5,0.478269664951426,0.521730335048574,909.090909090909
19,1,1,185.0,5.0,0.5,0.4662710012276898,0.5337289987723102,909.090909090909
20,1,1,195.0,5.0,0.5,0.4509398356499698,0.5490601643500301,909.090909090909
21,1,1,205.0,5.0,0.5,0.4296450027032185,0.5703549972967815,909.090909090909
22,1,1,215.0,5.0,0.5,0.39723632847609663,0.6027636715239033,909.090909090909
23,1,1,225.0,5.0,0.5,0.3447197652553431,0.6552802347446569,909.090909090909
24,1,1,235.0,5.0,0.5,0.2690287997987589,0.7309712002012412,909.090909090909
25,1,1,245.0,5.0,0.5,0.2114703520143441,0.7885296479856558,909.090909090909
26,1,1,255.0,5.0,0.5,0.20023685872442978,0.7997631412755702,909.090909090909
27,1,1,265.0,5.0,0.5,0.200026486799694,0.799973513200306,909.090909090909
28,1,1,275.0,5.0,0.5,0.20002513576943579,0.7999748642305642,909.090909090909
29,1,1,285.0,5.0,0.5,0.20002559031128753,0.7999744096887125,909.090909090909
30,1,1,295.0,5.0,0.5,0.20002605906523346,0.7999739409347666,909.090909090909
31,1,1,305.0,5.0,0.5,0.20002652746982488,0.7999734725301751,909.090909090909
32,1,1,315.0,5.0,0.5,0.2000269957909125,0.7999730042090876,909.090909090909
33,1,1,325.0,5.0,0.5,0.20002746421617126,0.7999725357838288,909.090909090909
34,1,1,335.0,5.0,0.5,0.2000279328389217,0.7999720671610783,909.090909090909
35,1,1,345.0,5.0,0.5,0.20002840171948086,0.7999715982805191,909.090909090909
36,1,1,355.0,5.0,0.5,0.20002887091546642,0.7999711290845336,909.090909090909
37,1,1,365.0,5.0,0.5,0.2000293404983268,0.7999706595016732,909.090909090909
38,1,1,375.0,5.0,0.5,0.20002981055826122,0.7999701894417388,909.090909090909
39,1,1,385.0,5.0,0.5,0.20003028120303226,0.7999697187969678,909.090909090909
40,1,1,395.0,5.0,0.5,0.20003075254488414,0.7999692474551159,909.090909090909
41,1,1,405.0,5.0,0.5,0.20003122466770493,0.799968775332295,909.090909090909
42,1,1,415.0,5.0,0.5,0.20003169755227118,0.7999683024477289,909.090909090909
43,1,1,425.0,5.0,0.5,0.20003217092173844,0.7999678290782616,909.090909090909
44,1,1,435.0,5.0,0.5,0.20003264393330353,0.7999673560666964,909.090909090909
45,1,1,445.0,5.0,0.5,0.20003311457412518,0.7999668854258748,909.090909090909
46,1,1,455.0,5.0,0.5,0.20003357850319833,0.7999664214968016,909.090909090909
47,1,1,465.0,5.0,0.5,0.20003402686272984,0.7999659731372701,909.090909090909
48,1,1,475.0,5.0,0.5,0.20003444223664796,0.799965557763352,909.090909090909
49,1,1,485.0,5.0,0.5,0.20003479173796246,0.7999652082620375,909.090909090909
50,1,1,495.0,5.0,0.5,0.20003501845981764,0.7999649815401824,909.090909090909
1,2,1,5.0,15.0,0.5,0.6979860368795698,0.30201396312043016,909.090909090909
2,2,1,15.0,15.0,0.5,0.6846870327767706,0.31531296722322943,909.090909090909
3,2,1,25.0,15.0,0.5,0.6704935044482496,0.3295064955517504,909.090909090909
4,2,1,35.0,15.0,0.5,0.656704014236429,0.343295985763571,909.090909090909
5,2,1,45.0,15.0,0.5,0.6438066897553312,0.3561933102446688,909.090909090909
6,2,1,55.0,15.0,0.5,0.6318966485742045,0.36810335142579553,909.090909090909
7,2,1,65.0,15.0,0.5,0.6209077315144222,0.37909226848557775,909.090909090909
8,2,1,75.0,15.0,0.5,0.6107128712065824,0.38928712879341765,909.090909090909
9,2,1,85.0,15.0,0.5,0.6011713422211279,0.3988286577788721,909.090909090909
10,2,1,95.0,15.0,0.5,0.5921436058851979,0.4078563941148021,909.090909090909
11,2,1,105.0,15.0,0.5,0.5835172914528037,0.41648270854719627,909.090909090909
12,2,1,115.0,15.0,0.5,0.5751868207944167,0.42481317920558326,909.090909090909
13,2,1,125.0,15.0,0.5,0.5670572374998143,0.4329427625001857,909.090909090909
14,2,1,135.0,15.0,0.5,0.5590225043968762,0.4409774956031238,909.090909090909
15,2,1,145.0,15.0,0.5,0.5509727856434296,0.44902721435657045,909.090909090909
16,2,1,155.0,15.0,0.5,0.5427748631084642,0.45722513689153577,909.090909090909
17,2,1,165.0,15.0,0.5,0.5342574034935216,0.4657425965064784,909.090909090909
18,2,1,175.0,15.0,0.5,0.5251845882775406,0.47481541172245945,909.090909090909
19,2,1,185.0,15.0,0.5,0.5152052487525962,0.4847947512474038,909.090909090909
20,2,1,195.0,15.0,0.5,0.5037619900056206,0.4962380099943794,909.090909090909
21,2,1,205.0,15.0,0.5,0.48990833398728767,0.5100916660127124,909.090909090909
22,2,1,215.0,15.0,0.5,0.4719156050124703,0.5280843949875297,909.090909090909
23,2,1,225.0,15.0,0.5,0.4464139174674156,0.5535860825325845,909.090909090909
24,2,1,235.0,15.0,0.5,0.4065655789075808,0.5934344210924192,909.090909090909
25,2,1,245.0,15.0,0.5,0.34083993320783107,0.6591600667921689,909.090909090909
26,2,1,255.0,15.0,0.5,0.2532765627779872,0.7467234372220128,909.090909090909
27,2,1,265.0,15.0,0.5,0.2054130443001148,0.7945869556998852,909.090909090909
28,2,1,275.0,15.0,0.5,0.20007362986256413,0.7999263701374358,909.090909090909
29,2,1,285.0,15.0,0.5,0.20002602652591497,0.799973973474085,909.090909090909
30,2,1,295.0,15.0,0.5,0.20002606510621304,0.799973934893787,909.090909090909
31,2,1,305.0,15.0,0.5,0.2000265285630593,0.7999734714369406,909.090909090909
32,2,1,315.0,15.0,0.5,0.20002699624095685,0.7999730037590431,909.090909090909
33,2,1,325.0,15.0,0.5,0.2000274643352704,0.7999725356647296,909.090909090909
34,2,1,335.0,15.0,0.5,0.20002793276350295,0.799972067236497,909.090909090909
35,2,1,345.0,15.0,0.5,0.20002840150854143,0.7999715984914586,909.090909090909
36,2,1,355.0,15.0,0.5,0.2000288705888712,0.7999711294111288,909.090909090909
37,2,1,365.0,15.0,0.5,0.2000293400555828,0.7999706599444172,909.090909090909
38,2,1,375.0,15.0,0.5,0.20002980999290168,0.7999701900070983,909.090909090909
39,2,1,385.0,15.0,0.5,0.20003028051630217,0.7999697194836979,909.090909090909
40,2,1,395.0,15.0,0.5,0.20003075176911386,0.7999692482308861,909.090909090909
41,2,1,405.0,15.0,0.5,0.20003122390814984,0.7999687760918501,909.090909090909
42,2,1,415.0,15.0,0.5,0.20003169706871468,0.7999683029312853,909.090909090909
43,2,1,425.0,15.0,0.5,0.20003217127928624,0.7999678287207137,909.090909090909
44,2,1,435.0,15.0,0.5,0.20003264627888612,0.7999673537211138,909.090909090909
45,2,1,445.0,15.0,0.5,0.20003312111874091,0.7999668788812591,909.090909090909
46,2,1,455.0,15.0,0.5,0.20003359328059003,0.79996640671941,909.090909090909
47,2,1,465.0,15.0,0.5,0.20003405672417784,0.7999659432758222,909.090909090909
48,2,1,475.0,15.0,0.5,0.2000344975841194,0.7999655024158806,909.090909090909
49,2,1,485.0,15.0,0.5,0.2000348851798344,0.7999651148201656,909.090909090909
50,2,1,495.0,15.0,0.5,0.20003515577573347,0.7999648442242665,909.090909090909
1,3,1,5.0,25.0,0.5,0.7387317423073757,0.2612682576926243,909.090909090909
2,3,1,15.0,25.0,0.5,0.7224258346590178,0.2775741653409822,909.090909090909
3,3,1,25.0,25.0,0.5,0.7053017438493386,0.29469825615066136,909.090909090909
4,3,1,35.0,25.0,0.5,0.6889419535045848,0.31105804649541524,909.090909090909
5,3,1,45.0,25.0,0.5,0.6738949533952973,0.32610504660470274,909.090909090909
6,3,1,55.0,25.0,0.5,0.6602089659195023,0.3397910340804977,909.090909090909
7,3,1,65.0,25.0,0.5,0.6477364152455681,0.35226358475443187,909.090909090909
8,3,1,75.0,25.0,0.5,0.6362715624488202,0.3637284375511798,909.090909090909
9,3,1,85.0,25.0,0.5,0.6256274205918718,0.3743725794081282,909.090909090909
10,3,1,95.0,25.0,0.5,0.6156304929202533,0.3843695070797467,909.090909090909
11,3,1,105.0,25.0,0.5,0.6061281586437092,0.39387184135629083,909.090909090909
12,3,1,115.0,25.0,0.5,0.596997200974997,0.403002799025003,909.090909090909
13,3,1,125.0,25.0,0.5,0.5881333848650704,0.4118666151349296,909.090909090909
14,3,1,135.0,25.0,0.5,0.5794330271758036,0.4205669728241964,909.090909090909
15,3,1,145.0,25.0,0.5,0.5707944759188,0.42920552408120005,909.090909090909
16,3,1,155.0,25.0,0.5,0.5621032349883456,0.4378967650116544,909.090909090909
17,3,1,165.0,25.0,0.5,0.5532223780147619,0.44677762198523807,909.090909090909
18,3,1,175.0,25.0,0.5,0.5439785016218629,0.4560214983781371,909.090909090909
19,3,1,185.0,25.0,0.5,0.5341271621905951,0.4658728378094049,909.090909090909
20,3,1,195.0,25.0,0.5,0.5233082234984805,0.4766917765015195,909.090909090909
21,3,1,205.0,25.0,0.5,0.5109479049910014,0.4890520950089986,909.090909090909
22,3,1,215.0,25.0,0.5,0.4960819101372685,0.5039180898627316,909.090909090909
23,3,1,225.0,25.0,0.5,0.4769611553988032,0.5230388446011969,909.090909090909
24,3,1,235.0,25.0,0.5,0.450201788534089,0.549798211465911,909.090909090909
