time_day,injected_pv,oil_rate_m3_day,water_rate_m3_day,liquid_rate_m3_day,water_cut,cumulative_oil_m3,cumulative_water_m3,recovery_factor,injector_bhp_mpa,producer_bhp_mpa
0.1,1.9999999999999998e-5,132.7094625617348,1.1933953628418568,133.90285792457667,0.008912396503994406,0.0,0.0,0.0,20.364780257352432,18.0
1.0,0.00019999999999999998,54.49327398048981,9.439778921556102e-5,54.49336837827902,1.7322803127212787e-6,84.24123144400107,0.5370703922839826,0.0005265076965250066,19.780991151047782,18.0
11.0,0.0021999999999999997,47.069223188849975,5.935004849297871e-5,47.06928253889847,1.2609082886260546e-6,592.0537172907,0.5378391314725253,0.003700335733066874,19.567856106373675,18.0
21.0,0.0042,47.05925818931668,5.923386391947437e-5,47.0593174231806,1.2587063978598381e-6,1062.6961241815334,0.5384320510345876,0.006641850776134582,19.534076891414717,18.0
31.0,0.006199999999999999,47.05830362992018,5.913205205486201e-5,47.058362761972234,1.2565684096142524e-6,1533.2839332777178,0.5390238806144593,0.009583024582985735,19.514350383997083,18.0
41.0,0.008199999999999999,47.06117534985179,5.903834586699187e-5,47.061234388197654,1.2545005806689576e-6,2003.8813281765777,0.5396147326040686,0.012524258301103607,19.501164645542783,18.0
51.0,0.010199999999999999,47.0608904678223,5.894431163143788e-5,47.06094941213393,1.25251004001717e-6,2474.491657264948,0.5402046458915607,0.015465572857905924,19.491401986640998,18.0
61.0,0.012199999999999999,47.060089921288075,5.8852966634866014e-5,47.060148774254706,1.2505903225504215e-6,2945.0965592105,0.5407936322828922,0.01840685349506562,19.483795643122598,18.0
71.0,0.014199999999999997,47.05870428584302,5.876408693900129e-5,47.05876304992996,1.2487384523186857e-6,3415.6905302461555,0.5413817175507616,0.021348065814038468,19.477612193562145,18.0
81.0,0.0162,47.05890707257287,5.8680104470595946e-5,47.058965752677345,1.2469484514171974e-6,3886.278587038235,0.5419689385078096,0.024289241168988965,19.472494020590897,18.0
91.0,0.018199999999999997,47.05769575586069,5.859735863528486e-5,47.05775435321933,1.2452221624399738e-6,4356.861601180402,0.542555325823339,0.02723038500737751,19.468065461929182,18.0
101.0,0.020199999999999996,47.058684743637095,5.8519943218668196e-5,47.05874326358031,1.2435509144579713e-6,4827.443503677891,0.5431409123326087,0.030171521897986817,19.464261919041896,18.0
111.0,0.022199999999999998,47.05869867436752,5.844404056696119e-5,47.05875711840809,1.2419376147122996e-6,5298.030420767915,0.5437257322515369,0.03311269012979946,19.460852253336057,18.0
121.0,0.024199999999999996,47.05865463422103,5.8370622351454285e-5,47.058713004843376,1.240378638180068e-6,5768.617187310858,0.544309805566129,0.03605385742069286,19.45777674863863,18.0
131.0,0.026199999999999998,47.06086994542426,5.830225130455957e-5,47.06092824767556,1.2388674315500617e-6,6239.214810209084,0.5448931699344091,0.03899509256380677,19.455029146827265,18.0
141.0,0.028199999999999996,47.05877544468029,5.823122621560037e-5,47.058833675906506,1.2374132902790996e-6,6709.813037159607,0.5454758373220099,0.041936331482247534,19.452371994255643,18.0
151.0,0.030199999999999994,47.058724433775105,5.816481280564048e-5,47.05878259858791,1.2360033471708602e-6,7180.400536551884,0.5460578175171161,0.04487750335344927,19.44994774522493,18.0
161.0,0.03219999999999999,47.05870119933673,5.810058121787472e-5,47.05875929991795,1.2346390360099447e-6,7650.987664717443,0.5466391444872337,0.047818672904484015,19.447664276577477,18.0
171.0,0.034199999999999994,47.0587512813344,5.8038495093934514e-5,47.05880931982949,1.2333183931510658e-6,8121.574927120799,0.5472198398687927,0.05075984329450498,19.445499687816014,18.0
181.0,0.036199999999999996,47.05866789230937,5.797823247449607e-5,47.05872587054185,1.2320399968752593e-6,8592.162022989018,0.5477999235066349,0.05370101264368135,19.44342652162413,18.0
191.0,0.0382,47.058695726671644,5.7919994221933947e-5,47.05875364666586,1.2308017049669059e-6,9062.748841083923,0.548379414640117,0.05664218025677451,19.441436411937413,18.0
201.0,0.04019999999999999,47.058705831672526,5.786355510492562e-5,47.05876369522763,1.2296021093897486e-6,9533.335848875644,0.5489583323867513,0.059583349055472766,19.43951256584982,18.0
211.0,0.042199999999999994,47.05878097749233,5.7808936459502716e-5,47.058838786428794,1.2284395014900818e-6,10003.923282921469,0.5495366948445735,0.06252452051825917,19.437646252474654,18.0
221.0,0.044199999999999996,47.05760931564485,5.775456571035984e-5,47.057667070210556,1.2273146823064857e-6,10474.505234387154,0.5501145123554227,0.0654656577149197,19.43578998758667,18.0
231.0,0.04619999999999999,47.05871203103821,5.77044104273716e-5,47.05876973544864,1.2262201233004985e-6,10945.08684112057,0.5506918072361114,0.06840679275700355,19.434039410026315,18.0
241.0,0.04819999999999999,47.059154351669804,5.7655038870928926e-5,47.05921200670868,1.2251594621412216e-6,11415.67617303411,0.551268604482603,0.07134797608146318,19.432302978854512,18.0
251.0,0.050199999999999995,47.058783241732954,5.760621724434955e-5,47.0588408479502,1.2241316659387876e-6,11886.265861001124,0.5518449107631793,0.07428916163125701,19.430567805345223,18.0
261.0,0.05219999999999999,47.058811610983156,5.7559276995723385e-5,47.05886917026015,1.2231334498810946e-6,12356.853835264705,0.5524207382343796,0.07723033647040439,19.428869538458365,18.0
271.0,0.05419999999999999,47.05882788728025,5.7513689690590476e-5,47.05888540096994,1.2221642990593452e-6,12827.442032756022,0.5529961030678112,0.08017151270472513,19.427190248007484,18.0
281.0,0.05619999999999999,47.05818628591921,5.746866596646498e-5,47.05824375458518,1.2212241975321369e-6,13298.027103622018,0.5535710148460965,0.0831126693976376,19.425508830863002,18.0
291.0,0.058199999999999995,47.05880849088039,5.742634391325539e-5,47.0588659172243,1.2203087089745703e-6,13768.612077506017,0.5541454898954951,0.0860538254844126,19.42387666677651,18.0
301.0,0.06019999999999999,47.059491473733495,5.7385300700045464e-5,47.059548859034194,1.2194188446629997e-6,14239.203577329086,0.5547195481185616,0.08899502235830678,19.422259441542717,18.0
311.0,0.06219999999999999,47.0588767812606,5.7343942333523004e-5,47.05893412520293,1.2185559107853194e-6,14709.795418604057,0.5552931943337295,0.09193622136627534,19.420611887831996,18.0
321.0,0.0642,47.058855163304855,5.7304380001981486e-5,47.058912467684856,1.2177157736344236e-6,15180.384078326884,0.555866435945407,0.094877400489543,19.41899127317983,18.0
331.0,0.0662,47.05865203145425,5.726568780316499e-5,47.05870929714205,1.2168988197609327e-6,15650.971614300679,0.5564392862844327,0.09781857258937923,19.417373076284417,18.0
341.0,0.0682,47.05832296294257,5.7227887280233924e-5,47.05838019082985,1.2161040615542858e-6,16121.556489272663,0.5570117541598497,0.10075972805795413,19.41575610878287,18.0
351.0,0.07019999999999998,47.058838775360535,5.719203937001541e-5,47.058895967399906,1.2153289658481417e-6,16592.14229796418,0.5575838537931009,0.1037008893622761,19.414165730287483,18.0
361.0,0.07219999999999999,47.05795286957606,5.7155558245056e-5,47.05801002513431,1.2145766090518587e-6,17062.726256188864,0.5581555917811762,0.10664203910118038,19.41254420375257,18.0
371.0,0.07419999999999999,47.0577237531564,5.7120743762193966e-5,47.057780873900164,1.213842699366962e-6,17533.304639302525,0.5587269732912125,0.10958315399564077,19.41094220472806,18.0
381.0,0.07619999999999999,47.058846458348796,5.708834425458492e-5,47.05890354669305,1.2131252526515072e-6,18003.88749036005,0.5592980187312964,0.1125242968147503,19.409374009379007,18.0
391.0,0.07819999999999999,47.058985386020744,5.705567960212492e-5,47.05904244170035,1.2124275514702415e-6,18474.4766495819,0.5598687388505799,0.11546547905988684,19.407784351002174,18.0
401.0,0.0802,47.059501058197924,5.702425835753503e-5,47.059558082456284,1.2117465756397225e-6,18945.06908180299,0.5604391385403782,0.11840668176126867,19.406205295760042,18.0
411.0,0.08219999999999998,47.05905615052365,5.6992538743346686e-5,47.0591131430624,1.211083994933906e-6,19415.6618678466,0.5610092225258826,0.12134788667404123,19.404601902819174,18.0
421.0,0.08419999999999998,47.05914166670081,5.696217840975119e-5,47.05919862887922,1.210436642981734e-6,19886.252856932722,0.5615789961116481,0.12428908035582949,19.40301389172801,18.0
431.0,0.08619999999999998,47.0589533009602,5.693224008259815e-5,47.05901023320028,1.2098053019065045e-6,20356.843331771026,0.5621484682041098,0.1272302708235689,19.401417453525816,18.0
441.0,0.08819999999999999,47.05763316146836,5.6901730463156626e-5,47.05769006319882,1.2091908971038993e-6,20827.42626408317,0.5627176380568386,0.13017141415051978,19.399801966503727,18.0
451.0,0.09019999999999999,47.05943630171046,5.687542433971306e-5,47.059493177134804,1.2085855690291966e-6,21298.011611399063,0.563286523830853,0.13311257257124412,19.398250045684037,18.0
461.0,0.09219999999999999,47.059270986282414,5.6847545907928596e-5,47.05932783382832,1.2079974050769181e-6,21768.605147839025,0.5638551386820911,0.1360537821739939,19.396653274997185,18.0
471.0,0.09419999999999999,47.0592162557425,5.682042245482575e-5,47.059273076164956,1.2074224428172205e-6,22239.19758404915,0.564423478523905,0.13899498490030718,19.39506106913669,18.0
481.0,0.09619999999999998,47.059368574862084,5.679413879861857e-5,47.059425369000884,1.2068600148277664e-6,22709.790508202175,0.5649915513301722,0.14193619067626356,19.39347057252981,18.0
491.0,0.09819999999999998,47.05937832587096,5.6768279054076764e-5,47.05943509415001,1.2063102529918312e-6,23180.38424270584,0.5655593634194357,0.14487740151691147,19.391878445205823,18.0
501.0,0.10019999999999998,47.05923077286026,5.6742805586342846e-5,47.059287515665844,1.2057727301428734e-6,23650.977288199498,0.5661269188426378,0.14781860805124683,19.390279084728917,18.0
511.0,0.10219999999999999,47.059560442516066,5.6718413016018265e-5,47.05961716092908,1.2052459505154737e-6,24121.57124427638,0.5666942249356496,0.15075982027672735,19.388691715094552,18.0
521.0,0.10419999999999999,47.05906068223149,5.669361204767944e-5,47.059117375843535,1.2047317333831148e-6,24592.16434990012,0.5672612850609681,0.1537010271868757,19.387083875428225,18.0
531.0,0.10619999999999999,47.05946545166153,5.66703343641015e-5,47.0595221219959,1.204226728380088e-6,25062.756980569582,0.5678281047930269,0.15664223112855985,19.38549428586486,18.0
541.0,0.10819999999999999,47.05928155984162,5.664688223225768e-5,47.05933820672386,1.2037330823356956e-6,25533.350715627097,0.5683946908760087,0.15958344197266933,19.383889917207185,18.0
551.0,0.11019999999999998,47.0592648934566,5.662408938350821e-5,47.05932151754598,1.2032491663186437e-6,26003.943447893587,0.5689610457340876,0.16252464654933488,19.38229105827722,18.0
561.0,0.11219999999999998,47.0596799062863,5.660223683854533e-5,47.05973650852314,1.20277419803007e-6,26474.5381718923,0.5695271773651979,0.16546586357432685,19.380698369636786,18.0
571.0,0.11419999999999998,47.059200381737135,5.6579816820168254e-5,47.059256961553956,1.2023100336325394e-6,26945.13257333242,0.5700930876334914,0.1684070785833276,19.379081662841195,18.0
581.0,0.11619999999999998,47.05944778052902,5.655863867002098e-5,47.05950433916769,1.201853684271535e-6,27415.72581414375,0.5706587799109424,0.1713482863383984,19.377485418921715,18.0
591.0,0.11819999999999999,47.05967860802495,5.653784959999436e-5,47.059735145874555,1.2014060305426664e-6,27886.32144608652,0.5712242623522925,0.17428950903804072,19.375888274411402,18.0
601.0,0.12019999999999999,47.059827424360584,5.651736459235882e-5,47.059883941725175,1.2009669352849436e-6,28356.91897624845,0.5717895384232543,0.17723074360155278,19.374284510601512,18.0
611.0,0.12219999999999998,47.05943683647745,5.64966575626606e-5,47.059493333135016,1.2005368855699258e-6,28827.51529755264,0.5723546085340294,0.18017197060970397,19.37266251276756,18.0
621.0,0.12419999999999998,47.05956398350649,5.6476900878981845e-5,47.05962046040737,1.2001138200104588e-6,29298.11030165256,0.5729194763262376,0.18311318938532847,19.37105697400534,18.0
631.0,0.12619999999999998,47.059332548202235,5.645709952564147e-5,47.05938900530176,1.1996989489022255e-6,29768.704784311103,0.5734841463282607,0.18605440490194436,19.369438508778078,18.0
641.0,0.12819999999999998,47.05939325540617,5.643797184543071e-5,47.05944969337801,1.1992909439689517e-6,30239.298413329147,0.5740486216851161,0.18899561508330714,19.367829636760266,18.0
651.0,0.13019999999999998,47.05927748168733,5.641898033676935e-5,47.05933390066767,1.1988903297241291e-6,30709.891767014615,0.574612906446027,0.1919368235438413,19.36621165919436,18.0
661.0,0.13219999999999998,47.059444611899536,5.6400628962242696e-5,47.0595010125285,1.198496111278939e-6,31180.48537748255,0.5751770044925221,0.1948780336092659,19.364603240714203,18.0
671.0,0.13419999999999999,47.05941686338922,5.638237221111785e-5,47.05947324576143,1.198108867829202e-6,31651.079684858993,0.5757409194983889,0.19781924803036866,19.362987172854957,18.0
681.0,0.1362,47.05971039422322,5.636477690241419e-5,47.05976675900012,1.1977275023708973e-6,32121.675321147053,0.5763046552439566,0.20076047075716905,19.361375009756024,18.0
691.0,0.1382,47.05934473679794,5.6346738217957614e-5,47.05940108353616,1.1973534919820868e-6,32592.27059680216,0.5768682128195585,0.20370169123001344,19.35974690232058,18.0
