i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
3,2,1,25.0,15.0,0.5,0.3387634702469008,0.6612365297530992,166.66666666666666
4,2,1,35.0,15.0,0.5,0.26172161106506625,0.7382783889349338,166.66666666666666
5,2,1,45.0,15.0,0.5,0.21420513629985277,0.7857948637001473,166.66666666666666
6,2,1,55.0,15.0,0.5,0.2013659595226571,0.7986340404773429,166.66666666666666
7,2,1,65.0,15.0,0.5,0.20006861466197412,0.7999313853380259,166.66666666666666
8,2,1,75.0,15.0,0.5,0.20001689803809808,0.7999831019619019,166.66666666666666
9,2,1,85.0,15.0,0.5,0.20001564912174005,0.7999843508782599,166.66666666666666
10,2,1,95.0,15.0,0.5,0.2000159691888888,0.7999840308111112,166.66666666666666
11,2,1,105.0,15.0,0.5,0.20001638373558372,0.7999836162644163,166.66666666666666
12,2,1,115.0,15.0,0.5,0.2000168154807153,0.7999831845192847,166.66666666666666
13,2,1,125.0,15.0,0.5,0.20001726053731098,0.799982739462689,166.66666666666666
14,2,1,135.0,15.0,0.5,0.2000177177279707,0.7999822822720293,166.66666666666666
15,2,1,145.0,15.0,0.5,0.2000181870713336,0.7999818129286664,166.66666666666666
16,2,1,155.0,15.0,0.5,0.2000186674124577,0.7999813325875423,166.66666666666666
17,2,1,165.0,15.0,0.5,0.20001915806987283,0.7999808419301272,166.66666666666666
18,2,1,175.0,15.0,0.5,0.20001965828712656,0.7999803417128735,166.66666666666666
19,2,1,185.0,15.0,0.5,0.20002016645763424,0.7999798335423658,166.66666666666666
20,2,1,195.0,15.0,0.5,0.2000206809252991,0.7999793190747009,166.66666666666666
21,2,1,205.0,15.0,0.5,0.2000211989875444,0.7999788010124556,166.66666666666666
22,2,1,215.0,15.0,0.5,0.2000217176029053,0.7999782823970947,166.66666666666666
23,2,1,225.0,15.0,0.5,0.20002223351492796,0.799977766485072,166.66666666666666
24,2,1,235.0,15.0,0.5,0.20002274411035248,0.7999772558896475,166.66666666666666
25,2,1,245.0,15.0,0.5,0.20002324790706585,0.7999767520929342,166.66666666666666
26,2,1,255.0,15.0,0.5,0.2000237450870385,0.7999762549129615,166.66666666666666
27,2,1,265.0,15.0,0.5,0.20002423715453366,0.7999757628454663,166.66666666666666
28,2,1,275.0,15.0,0.5,0.20002472597541054,0.7999752740245895,166.66666666666666
29,2,1,285.0,15.0,0.5,0.2000252130271748,0.7999747869728252,166.66666666666666
30,2,1,295.0,15.0,0.5,0.20002569922733268,0.7999743007726673,166.66666666666666
31,2,1,305.0,15.0,0.5,0.20002618507564535,0.7999738149243547,166.66666666666666
32,2,1,315.0,15.0,0.5,0.20002667083250691,0.7999733291674931,166.66666666666666
33,2,1,325.0,15.0,0.5,0.2000271566404019,0.7999728433595981,166.66666666666666
34,2,1,335.0,15.0,0.5,0.20002764259211075,0.7999723574078892,166.66666666666666
35,2,1,345.0,15.0,0.5,0.2000281287663052,0.7999718712336947,166.66666666666666
36,2,1,355.0,15.0,0.5,0.20002861524688292,0.7999713847531171,166.66666666666666
37,2,1,365.0,15.0,0.5,0.20002910213414007,0.79997089786586,166.66666666666666
38,2,1,375.0,15.0,0.5,0.20002958955162148,0.7999704104483785,166.66666666666666
39,2,1,385.0,15.0,0.5,0.20003007764843764,0.7999699223515624,166.66666666666666
40,2,1,395.0,15.0,0.5,0.20003056659383844,0.7999694334061616,166.66666666666666
41,2,1,405.0,15.0,0.5,0.20003105655541367,0.7999689434445864,166.66666666666666
42,2,1,415.0,15.0,0.5,0.200031547642913,0.799968452357087,166.66666666666666
43,2,1,425.0,15.0,0.5,0.20003203978064632,0.7999679602193537,166.66666666666666
44,2,1,435.0,15.0,0.5,0.2000325324346306,0.7999674675653694,166.66666666666666
45,2,1,445.0,15.0,0.5,0.2000330240376227,0.7999669759623773,166.66666666666666
46,2,1,455.0,15.0,0.5,0.20003351078502038,0.7999664892149796,166.66666666666666
47,2,1,465.0,15.0,0.5,0.2000339841333784,0.7999660158666216,166.66666666666666
48,2,1,475.0,15.0,0.5,0.20003442576250366,0.7999655742374964,166.66666666666666
49,2,1,485.0,15.0,0.5,0.20003479845038144,0.7999652015496186,166.66666666666666
50,2,1,495.0,15.0,0.5,0.20003503443498646,0.7999649655650135,166.66666666666666
1,3,1,5.0,25.0,0.5,0.5926106983854683,0.4073893016145317,166.66666666666666
2,3,1,15.0,25.0,0.5,0.5421179606155486,0.4578820393844514,166.66666666666666
3,3,1,25.0,25.0,0.5,0.4821662619050964,0.5178337380949036,166.66666666666666
4,3,1,35.0,25.0,0.5,0.40726422041387905,0.592735779586121,166.66666666666666
5,3,1,45.0,25.0,0.5,0.31907759971601285,0.6809224002839871,166.66666666666666
6,3,1,55.0,25.0,0.5,0.24483672398114759,0.7551632760188525,166.66666666666666
7,3,1,65.0,25.0,0.5,0.20936052733072993,0.79063947266927,166.66666666666666
8,3,1,75.0,25.0,0.5,0.20095761127651443,0.7990423887234855,166.66666666666666
9,3,1,85.0,25.0,0.5,0.2000603600252638,0.7999396399747362,166.66666666666666
10,3,1,95.0,25.0,0.5,0.2000178408613529,0.7999821591386471,166.66666666666666
11,3,1,105.0,25.0,0.5,0.20001648658073173,0.7999835134192683,166.66666666666666
12,3,1,115.0,25.0,0.5,0.20001681300825472,0.7999831869917453,166.66666666666666
13,3,1,125.0,25.0,0.5,0.20001725412834273,0.7999827458716573,166.66666666666666
14,3,1,135.0,25.0,0.5,0.20001771161270504,0.7999822883872949,166.66666666666666
15,3,1,145.0,25.0,0.5,0.20001818131305235,0.7999818186869476,166.66666666666666
16,3,1,155.0,25.0,0.5,0.20001866167384377,0.7999813383261563,166.66666666666666
17,3,1,165.0,25.0,0.5,0.20001915241645626,0.7999808475835437,166.66666666666666
18,3,1,175.0,25.0,0.5,0.20001965250203793,0.7999803474979621,166.66666666666666
19,3,1,185.0,25.0,0.5,0.20002016052682872,0.7999798394731713,166.66666666666666
20,3,1,195.0,25.0,0.5,0.20002067502557402,0.799979324974426,166.66666666666666
21,3,1,205.0,25.0,0.5,0.20002119356204798,0.799978806437952,166.66666666666666
22,3,1,215.0,25.0,0.5,0.2000217134287952,0.7999782865712048,166.66666666666666
23,3,1,225.0,25.0,0.5,0.20002223137469533,0.7999777686253047,166.66666666666666
24,3,1,235.0,25.0,0.5,0.20002274428312478,0.7999772557168752,166.66666666666666
25,3,1,245.0,25.0,0.5,0.2000232498767928,0.7999767501232072,166.66666666666666
26,3,1,255.0,25.0,0.5,0.20002374773827014,0.7999762522617299,166.66666666666666
27,3,1,265.0,25.0,0.5,0.200024239495541,0.7999757605044591,166.66666666666666
28,3,1,275.0,25.0,0.5,0.20002472759934006,0.7999752724006599,166.66666666666666
29,3,1,285.0,25.0,0.5,0.2000252139683969,0.7999747860316031,166.66666666666666
30,3,1,295.0,25.0,0.5,0.20002569966773168,0.7999743003322684,166.66666666666666
31,3,1,305.0,25.0,0.5,0.20002618518239793,0.7999738148176021,166.66666666666666
32,3,1,315.0,25.0,0.5,0.20002667071338331,0.7999733292866167,166.66666666666666
33,3,1,325.0,25.0,0.5,0.20002715634870932,0.7999728436512907,166.66666666666666
34,3,1,335.0,25.0,0.5,0.20002764214160493,0.799972357858395,166.66666666666666
35,3,1,345.0,25.0,0.5,0.20002812814409085,0.7999718718559091,166.66666666666666
36,3,1,355.0,25.0,0.5,0.20002861442261533,0.7999713855773847,166.66666666666666
37,3,1,365.0,25.0,0.5,0.20002910106856092,0.7999708989314391,166.66666666666666
38,3,1,375.0,25.0,0.5,0.20002958820869834,0.7999704117913017,166.66666666666666
39,3,1,385.0,25.0,0.5,0.20003007601864053,0.7999699239813595,166.66666666666666
40,3,1,395.0,25.0,0.5,0.20003056474133601,0.7999694352586639,166.66666666666666
41,3,1,405.0,25.0,0.5,0.2000310547132875,0.7999689452867125,166.66666666666666
42,3,1,415.0,25.0,0.5,0.2000315464015287,0.7999684535984712,166.66666666666666
43,3,1,425.0,25.0,0.5,0.20003204045374065,0.7999679595462593,166.66666666666666
44,3,1,435.0,25.0,0.5,0.2000325377505922,0.7999674622494077,166.66666666666666
45,3,1,445.0,25.0,0.5,0.200033039416416,0.799966960583584,166.66666666666666
46,3,1,455.0,25.0,0.5,0.20003354656093095,0.799966453439069,166.66666666666666
47,3,1,465.0,25.0,0.5,0.20003405893817,0.79996594106183,166.66666666666666
48,3,1,475.0,25.0,0.5,0.2000345699324818,0.7999654300675182,166.66666666666666
49,3,1,485.0,25.0,0.5,0.20003505083000994,0.7999649491699901,166.66666666666666
50,3,1,495.0,25.0,0.5,0.2000354105145968,0.7999645894854032,166.66666666666666
1,4,1,5.0,35.0,0.5,0.6770287218455908,0.3229712781544092,166.66666666666666
2,4,1,15.0,35.0,0.5,0.6222750129452052,0.37772498705479485,166.66666666666666
3,4,1,25.0,35.0,0.5,0.5642090867972153,0.43579091320278474,166.66666666666666
4,4,1,35.0,35.0,0.5,0.5022116030167295,0.4977883969832705,166.66666666666666
5,4,1,45.0,35.0,0.5,0.4297465649807337,0.5702534350192663,166.66666666666666
6,4,1,55.0,35.0,0.5,0.34278279722183636,0.6572172027781636,166.66666666666666
7,4,1,65.0,35.0,0.5,0.26309609483640667,0.7369039051635933,166.66666666666666
8,4,1,75.0,35.0,0.5,0.21683044058080514,0.7831695594191949,166.66666666666666
9,4,1,85.0,35.0,0.5,0.20248345046870922,0.7975165495312908,166.66666666666666
10,4,1,95.0,35.0,0.5,0.20018627094203478,0.7998137290579652,166.66666666666666
11,4,1,105.0,35.0,0.5,0.20002436202221432,0.7999756379777857,166.66666666666666
12,4,1,115.0,35.0,0.5,0.20001723411315953,0.7999827658868405,166.66666666666666
13,4,1,125.0,35.0,0.5,0.20001727067889216,0.7999827293211078,166.66666666666666
14,4,1,135.0,35.0,0.5,0.20001770770102703,0.799982292298973,166.66666666666666
15,4,1,145.0,35.0,0.5,0.20001817635963162,0.7999818236403684,166.66666666666666
16,4,1,155.0,35.0,0.5,0.20001865703739505,0.7999813429626049,166.66666666666666
17,4,1,165.0,35.0,0.5,0.20001914780494442,0.7999808521950555,166.66666666666666
18,4,1,175.0,35.0,0.5,0.20001964767253672,0.7999803523274633,166.66666666666666
19,4,1,185.0,35.0,0.5,0.20002015569394244,0.7999798443060575,166.66666666666666
20,4,1,195.0,35.0,0.5,0.2000206700900273,0.7999793299099727,166.66666666666666
21,4,1,205.0,35.0,0.5,0.20002118897599203,0.799978811024008,166.66666666666666
22,4,1,215.0,35.0,0.5,0.20002170969527502,0.799978290304725,166.66666666666666
23,4,1,225.0,35.0,0.5,0.2000222291716021,0.7999777708283979,166.66666666666666
24,4,1,235.0,35.0,0.5,0.20002274400808973,0.7999772559919103,166.66666666666666
25,4,1,245.0,35.0,0.5,0.20002325134437332,0.7999767486556266,166.66666666666666
26,4,1,255.0,35.0,0.5,0.2000237500758222,0.7999762499241778,166.66666666666666
27,4,1,265.0,35.0,0.5,0.20002424166937055,0.7999757583306295,166.66666666666666
28,4,1,275.0,35.0,0.5,0.20002472909495886,0.7999752709050412,166.66666666666666
29,4,1,285.0,35.0,0.5,0.2000252147833115,0.7999747852166885,166.66666666666666
30,4,1,295.0,35.0,0.5,0.20002569998033248,0.7999743000196675,166.66666666666666
31,4,1,305.0,35.0,0.5,0.2000261851569425,0.7999738148430575,166.66666666666666
32,4,1,315.0,35.0,0.5,0.20002667044940592,0.7999733295505941,166.66666666666666
33,4,1,325.0,35.0,0.5,0.2000271558866648,0.7999728441133351,166.66666666666666
34,4,1,335.0,35.0,0.5,0.20002764147881644,0.7999723585211835,166.66666666666666
35,4,1,345.0,35.0,0.5,0.2000281272466705,0.7999718727533295,166.66666666666666
36,4,1,355.0,35.0,0.5,0.20002861323301288,0.7999713867669871,166.66666666666666
37,4,1,365.0,35.0,0.5,0.20002909951121617,0.7999709004887838,166.66666666666666
38,4,1,375.0,35.0,0.5,0.2000295861984101,0.79997041380159,166.66666666666666
39,4,1,385.0,35.0,0.5,0.20003007347830565,0.7999699265216944,166.66666666666666
40,4,1,395.0,35.0,0.5,0.2000305616413655,0.7999694383586344,166.66666666666666
41,4,1,405.0,35.0,0.5,0.20003105115570097,0.799968948844299,166.66666666666666
42,4,1,415.0,35.0,0.5,0.20003154279447438,0.7999684572055257,166.66666666666666
43,4,1,425.0,35.0,0.5,0.20003203786813523,0.7999679621318647,166.66666666666666
44,4,1,435.0,35.0,0.5,0.20003253865412032,0.7999674613458797,166.66666666666666
45,4,1,445.0,35.0,0.5,0.20003304918077772,0.7999669508192223,166.66666666666666
46,4,1,455.0,35.0,0.5,0.2000335766108501,0.7999664233891499,166.66666666666666
47,4,1,465.0,35.0,0.5,0.20003413335318068,0.7999658666468193,166.66666666666666
48,4,1,475.0,35.0,0.5,0.20003473824876367,0.7999652617512363,166.66666666666666
49,4,1,485.0,35.0,0.5,0.200035404886389,0.799964595113611,166.66666666666666
50,4,1,495.0,35.0,0.5,0.20003606284654188,0.7999639371534581,166.66666666666666
1,5,1,5.0,45.0,0.5,0.7497362872018329,0.25026371279816706,166.66666666666666
2,5,1,15.0,45.0,0.5,0.6925382650961297,0.3074617349038703,166.66666666666666
3,5,1,25.0,45.0,0.5,0.6304941931960861,0.36950580680391387,166.66666666666666
4,5,1,35.0,45.0,0.5,0.5700433058063236,0.42995669419367644,166.66666666666666
5,5,1,45.0,45.0,0.5,0.5091533104580065,0.4908466895419935,166.66666666666666
6,5,1,55.0,45.0,0.5,0.4410002059333287,0.5589997940666713,166.66666666666666
7,5,1,65.0,45.0,0.5,0.3607456918936623,0.6392543081063378,166.66666666666666
8,5,1,75.0,45.0,0.5,0.28178097916029604,0.7182190208397039,166.66666666666666
9,5,1,85.0,45.0,0.5,0.22686750612961815,0.7731324938703819,166.66666666666666
10,5,1,95.0,45.0,0.5,0.20516301260712216,0.7948369873928778,166.66666666666666
11,5,1,105.0,45.0,0.5,0.20050294081189957,0.7994970591881004,166.66666666666666
12,5,1,115.0,45.0,0.5,0.2000417786409284,0.7999582213590716,166.66666666666666
13,5,1,125.0,45.0,0.5,0.200018269855436,0.799981730144564,166.66666666666666
14,5,1,135.0,45.0,0.5,0.20001776432709606,0.7999822356729039,166.66666666666666
15,5,1,145.0,45.0,0.5,0.2000181777305045,0.7999818222694954,166.66666666666666
16,5,1,155.0,45.0,0.5,0.20001865603708652,0.7999813439629135,166.66666666666666
17,5,1,165.0,45.0,0.5,0.20001914680987903,0.7999808531901209,166.66666666666666
18,5,1,175.0,45.0,0.5,0.20001964664328464,0.7999803533567154,166.66666666666666
19,5,1,185.0,45.0,0.5,0.20002015437239537,0.7999798456276046,166.66666666666666
20,5,1,195.0,45.0,0.5,0.20002066872338878,0.7999793312766112,166.66666666666666
21,5,1,205.0,45.0,0.5,0.2000211874990639,0.7999788125009362,166.66666666666666
22,5,1,215.0,45.0,0.5,0.20002170844068543,0.7999782915593145,166.66666666666666
23,5,1,225.0,45.0,0.5,0.20002222837611294,0.7999777716238871,166.66666666666666
24,5,1,235.0,45.0,0.5,0.20002274391799074,0.7999772560820093,166.66666666666666
25,5,1,245.0,45.0,0.5,0.20002325196740703,0.799976748032593,166.66666666666666
26,5,1,255.0,45.0,0.5,0.20002375108759604,0.7999762489124039,166.66666666666666
27,5,1,265.0,45.0,0.5,0.20002424258598345,0.7999757574140165,166.66666666666666
28,5,1,275.0,45.0,0.5,0.20002472964340232,0.7999752703565977,166.66666666666666
29,5,1,285.0,45.0,0.5,0.20002521496328549,0.7999747850367145,166.66666666666666
30,5,1,295.0,45.0,0.5,0.20002569988500724,0.7999743001149928,166.66666666666666
31,5,1,305.0,45.0,0.5,0.20002618486234797,0.7999738151376521,166.66666666666666
32,5,1,315.0,45.0,0.5,0.20002666998837484,0.7999733300116252,166.66666666666666
33,5,1,325.0,45.0,0.5,0.20002715525344703,0.799972844746553,166.66666666666666
34,5,1,335.0,45.0,0.5,0.2000276406365169,0.7999723593634831,166.66666666666666
35,5,1,345.0,45.0,0.5,0.2000281261312876,0.7999718738687124,166.66666666666666
36,5,1,355.0,45.0,0.5,0.200028611753493,0.7999713882465069,166.66666666666666
37,5,1,365.0,45.0,0.5,0.20002909754724604,0.7999709024527539,166.66666666666666
38,5,1,375.0,45.0,0.5,0.20002958359774647,0.7999704164022535,166.66666666666666
39,5,1,385.0,45.0,0.5,0.20003007005682727,0.7999699299431727,166.66666666666666
40,5,1,395.0,45.0,0.5,0.20003055719135004,0.7999694428086499,166.66666666666666
41,5,1,405.0,45.0,0.5,0.2000310454732949,0.7999689545267051,166.66666666666666
42,5,1,415.0,45.0,0.5,0.20003153574796184,0.7999684642520382,166.66666666666666
43,5,1,425.0,45.0,0.5,0.20003202955295418,0.7999679704470458,166.66666666666666
44,5,1,435.0,45.0,0.5,0.20003252973824717,0.7999674702617529,166.66666666666666
45,5,1,445.0,45.0,0.5,0.20003304172196051,0.7999669582780395,166.66666666666666
46,5,1,455.0,45.0,0.5,0.20003357619808168,0.7999664238019183,166.66666666666666
47,5,1,465.0,45.0,0.5,0.20003415542405123,0.7999658445759488,166.66666666666666
48,5,1,475.0,45.0,0.5,0.2000348286167663,0.7999651713832336,166.66666666666666
49,5,1,485.0,45.0,0.5,0.200035700536842,0.799964299463158,166.66666666666666
50,5,1,495.0,45.0,0.5,0.20003681218188665,0.7999631878181134,166.66666666666666
1,6,1,5.0,55.0,0.5,0.6812457652196111,0.3187542347803889,166.66666666666666
2,6,1,15.0,55.0,0.5,0.6287288464345877,0.3712711535654123,166.66666666666666
3,6,1,25.0,55.0,0.5,0.5731090604918528,0.42689093950814716,166.66666666666666
4,6,1,35.0,55.0,0.5,0.514200247734079,0.485799752265921,166.66666666666666
5,6,1,45.0,55.0,0.5,0.4464164958061731,0.5535835041938268,166.66666666666666
6,6,1,55.0,55.0,0.5,0.3634033029607769,0.6365966970392232,166.66666666666666
7,6,1,65.0,55.0,0.5,0.2813521107376936,0.7186478892623064,166.66666666666666
8,6,1,75.0,55.0,0.5,0.22615703135347792,0.773842968646522,166.66666666666666
9,6,1,85.0,55.0,0.5,0.20496060247585193,0.7950393975241481,166.66666666666666
10,6,1,95.0,55.0,0.5,0.20047742407167643,0.7995225759283235,166.66666666666666
11,6,1,105.0,55.0,0.5,0.2000414884278952,0.7999585115721048,166.66666666666666
12,6,1,115.0,55.0,0.5,0.20001797432969318,0.7999820256703069,166.66666666666666
13,6,1,125.0,55.0,0.5,0.20001732589275112,0.7999826741072489,166.66666666666666
14,6,1,135.0,55.0,0.5,0.20001771386487577,0.7999822861351242,166.66666666666666
15,6,1,145.0,55.0,0.5,0.20001818007853525,0.7999818199214648,166.66666666666666
16,6,1,155.0,55.0,0.5,0.20001866027559742,0.7999813397244026,166.66666666666666
17,6,1,165.0,55.0,0.5,0.20001915089527583,0.7999808491047242,166.66666666666666
18,6,1,175.0,55.0,0.5,0.20001965036024055,0.7999803496397595,166.66666666666666
19,6,1,185.0,55.0,0.5,0.2000201579678268,0.7999798420321732,166.66666666666666
20,6,1,195.0,55.0,0.5,0.20002067185590036,0.7999793281440997,166.66666666666666
21,6,1,205.0,55.0,0.5,0.2000211901991138,0.7999788098008862,166.66666666666666
22,6,1,215.0,55.0,0.5,0.20002171048669906,0.799978289513301,166.66666666666666
23,6,1,225.0,55.0,0.5,0.20002222968530936,0.7999777703146906,166.66666666666666
24,6,1,235.0,55.0,0.5,0.20002274439223283,0.7999772556077671,166.66666666666666
25,6,1,245.0,55.0,0.5,0.2000232516578415,0.7999767483421585,166.66666666666666
26,6,1,255.0,55.0,0.5,0.20002375025011362,0.7999762497498863,166.66666666666666
27,6,1,265.0,55.0,0.5,0.2000242415984964,0.7999757584015036,166.66666666666666
28,6,1,275.0,55.0,0.5,0.20002472875629312,0.7999752712437069,166.66666666666666
29,6,1,285.0,55.0,0.5,0.20002521422285602,0.799974785777144,166.66666666666666
30,6,1,295.0,55.0,0.5,0.2000256992413141,0.7999743007586859,166.66666666666666
31,6,1,305.0,55.0,0.5,0.20002618424569724,0.7999738157543028,166.66666666666666
32,6,1,315.0,55.0,0.5,0.20002666933019092,0.7999733306698091,166.66666666666666
33,6,1,325.0,55.0,0.5,0.20002715448416022,0.7999728455158398,166.66666666666666
34,6,1,335.0,55.0,0.5,0.20002763967821438,0.7999723603217856,166.66666666666666
35,6,1,345.0,55.0,0.5,0.2000281248887986,0.7999718751112014,166.66666666666666
36,6,1,355.0,55.0,0.5,0.2000286101043072,0.7999713898956928,166.66666666666666
37,6,1,365.0,55.0,0.5,0.2000290953288186,0.7999709046711814,166.66666666666666
38,6,1,375.0,55.0,0.5,0.20002958059069778,0.7999704194093022,166.66666666666666
39,6,1,385.0,55.0,0.5,0.2000300659616193,0.7999699340383807,166.66666666666666
40,6,1,395.0,55.0,0.5,0.20003055159456054,0.7999694484054395,166.66666666666666
41,6,1,405.0,55.0,0.5,0.20003103779623793,0.799968962203762,166.66666666666666
42,6,1,415.0,55.0,0.5,0.20003152516270126,0.7999684748372987,166.66666666666666
43,6,1,425.0,55.0,0.5,0.2000320148303713,0.7999679851696286,166.66666666666666
44,6,1,435.0,55.0,0.5,0.20003250893723024,0.7999674910627698,166.66666666666666
45,6,1,445.0,55.0,0.5,0.20003301145607272,0.7999669885439273,166.66666666666666
46,6,1,455.0,55.0,0.5,0.2000335296313013,0.7999664703686987,166.66666666666666
47,6,1,465.0,55.0,0.5,0.20003407607852985,0.7999659239214701,166.66666666666666
48,6,1,475.0,55.0,0.5,0.20003466977674256,0.7999653302232574,166.66666666666666
49,6,1,485.0,55.0,0.5,0.20003532412229003,0.7999646758777099,166.66666666666666
50,6,1,495.0,55.0,0.5,0.20003596912050192,0.7999640308794981,166.66666666666666
1,7,1,5.0,65.0,0.5,0.6044624767209273,0.39553752327907266,166.66666666666666
2,7,1,15.0,65.0,0.5,0.5571676954052811,0.4428323045947189,166.66666666666666
3,7,1,25.0,65.0,0.5,0.5019232359857945,0.49807676401420553,166.66666666666666
4,7,1,35.0,65.0,0.5,0.4344486759533867,0.5655513240466132,166.66666666666666
5,7,1,45.0,65.0,0.5,0.3503885579063019,0.649611442093698,166.66666666666666
6,7,1,55.0,65.0,0.5,0.2698102074590916,0.7301897925409084,166.66666666666666
7,7,1,65.0,65.0,0.5,0.21999224819002414,0.7800077518099758,166.66666666666666
8,7,1,75.0,65.0,0.5,0.2032272026629646,0.7967727973370354,166.66666666666666
9,7,1,85.0,65.0,0.5,0.20025766511645596,0.7997423348835441,166.66666666666666
10,7,1,95.0,65.0,0.5,0.20002769345723728,0.7999723065427627,166.66666666666666
11,7,1,105.0,65.0,0.5,0.20001699147618118,0.7999830085238189,166.66666666666666
12,7,1,115.0,65.0,0.5,0.20001685379161652,0.7999831462083835,166.66666666666666
13,7,1,125.0,65.0,0.5,0.20001726518179644,0.7999827348182036,166.66666666666666
14,7,1,135.0,65.0,0.5,0.20001772039104646,0.7999822796089535,166.66666666666666
15,7,1,145.0,65.0,0.5,0.20001818911213087,0.7999818108878691,166.66666666666666
16,7,1,155.0,65.0,0.5,0.20001866915198394,0.799981330848016,166.66666666666666
17,7,1,165.0,65.0,0.5,0.20001915924049857,0.7999808407595015,166.66666666666666
