time_day,injected_pv,oil_rate_m3_day,water_rate_m3_day,liquid_rate_m3_day,water_cut,cumulative_oil_m3,cumulative_water_m3,recovery_factor,injector_bhp_mpa,producer_bhp_mpa
0.1,9.999999999999998e-5,42.31955039642408,1.0763274024945881,43.39587779891867,0.024802526347823015,0.0,0.0,0.0,22.034578353673794,18.0
1.0,0.0009999999999999998,45.09388753049568,0.000288618252373992,45.094176148748055,6.400344279978711e-6,39.33604706711389,0.484477209336133,0.0012292514708473088,23.871509982381898,18.0
11.0,0.010999999999999998,47.0560357921059,5.919881869042739e-5,47.05609499092459,1.2580478406005575e-6,500.0856636801218,0.48621629469145505,0.0156276769900038,24.078789691046705,18.0
21.0,0.020999999999999998,47.05670281645737,5.9118358018385173e-5,47.056761934815384,1.2563201458756962e-6,970.6493567229381,0.48680788057499913,0.03033279239759181,24.068963693790664,18.0
31.0,0.030999999999999993,47.0565002700414,5.90369314570665e-5,47.05655930697285,1.254595157965967e-6,1441.2153721554319,0.4873986570223764,0.045037980379857234,24.050277008520485,18.0
41.0,0.040999999999999995,47.05658914291944,5.8955844351330756e-5,47.056648098763795,1.252869609998413e-6,1911.780819220236,0.48798862090141837,0.059743150600632365,24.02757746940548,18.0
51.0,0.05099999999999999,47.056723822005864,5.8874809803563154e-5,47.05678269681567,1.2511439675527842e-6,2382.3473840448623,0.48857777417219284,0.07444835575140193,24.00251219162271,18.0
61.0,0.06099999999999999,47.056857065954866,5.8793774377723116e-5,47.056915859729244,1.249418354423821e-6,2852.915288484666,0.48916611709309926,0.08915360276514578,23.97561862837165,18.0
71.0,0.071,47.05662681573791,5.871231588010648e-5,47.056685528053784,1.2476933983185866e-6,3323.48270789313,0.48975364754438844,0.10385883462166029,23.947377943522728,18.0
81.0,0.08099999999999999,47.05714840970147,5.863172651485011e-5,47.057207041427986,1.2459669878671765e-6,3794.0515840203266,0.4903403677563632,0.11856411200063517,23.91808711689009,18.0
91.0,0.09099999999999998,47.057330827147716,5.855074360372924e-5,47.05738937789132,1.2442412207260645e-6,4264.623980204573,0.4909262801069561,0.13326949938139288,23.887836886099528,18.0
101.0,0.10099999999999998,47.05749117447385,5.846973431308858e-5,47.057549644208166,1.2425154891226901e-6,4735.198090212681,0.4915113824965402,0.14797494031914624,23.856783885096053,18.0
111.0,0.11099999999999997,47.05771491521405,5.838879705498969e-5,47.05777330401111,1.2407896284802058e-6,5205.77412066112,0.4920956751533806,0.16268044127065995,23.82504220398264,18.0
121.0,0.12099999999999998,47.05790658072178,5.830782107656583e-5,47.057964888542855,1.2390638059820127e-6,5676.352228140799,0.49267915824403835,0.17738600712939992,23.79274121733877,18.0
131.0,0.13099999999999998,47.058117269512486,5.822686598934155e-5,47.058175496378475,1.237337941285518e-6,6146.93234739197,0.4932618316793679,0.19209163585599903,23.759895967567953,18.0
141.0,0.141,47.05832452256053,5.814590567249652e-5,47.0583826684662,1.235612071119054e-6,6617.514556352336,0.4938436955376771,0.20679732988601043,23.726627063031316,18.0
151.0,0.15099999999999997,47.05854470781022,5.806495884507869e-5,47.05860277276906,1.2338861637149704e-6,7088.098902504189,0.49442474986026497,0.22150309070325586,23.692943013389435,18.0
161.0,0.16099999999999998,47.058769658798404,5.7984016071867537e-5,47.05882764281448,1.2321602338242961e-6,7558.685474337232,0.4950049947348497,0.23620892107303845,23.658877194727935,18.0
