i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
1,1,1,5.0,5.0,0.5,0.7101048768133368,0.2898951231866632,833.3333333333333
2,1,1,15.0,5.0,0.5,0.7038163740088861,0.2961836259911139,833.3333333333333
3,1,1,25.0,5.0,0.5,0.6965217055426223,0.30347829445737773,833.3333333333333
4,1,1,35.0,5.0,0.5,0.6889709065907993,0.3110290934092007,833.3333333333333
5,1,1,45.0,5.0,0.5,0.6815403203690789,0.31845967963092114,833.3333333333333
6,1,1,55.0,5.0,0.5,0.6744158291221688,0.3255841708778312,833.3333333333333
7,1,1,65.0,5.0,0.5,0.6676573430163351,0.33234265698366494,833.3333333333333
8,1,1,75.0,5.0,0.5,0.6612745461698764,0.33872545383012365,833.3333333333333
9,1,1,85.0,5.0,0.5,0.6552523926960742,0.34474760730392584,833.3333333333333
10,1,1,95.0,5.0,0.5,0.6495589032201426,0.35044109677985735,833.3333333333333
11,1,1,105.0,5.0,0.5,0.644160456235252,0.355839543764748,833.3333333333333
12,1,1,115.0,5.0,0.5,0.6390277727658142,0.36097222723418576,833.3333333333333
13,1,1,125.0,5.0,0.5,0.6341330783644631,0.3658669216355369,833.3333333333333
14,1,1,135.0,5.0,0.5,0.6294514507585348,0.3705485492414652,833.3333333333333
15,1,1,145.0,5.0,0.5,0.6249613867553344,0.3750386132446656,833.3333333333333
16,1,1,155.0,5.0,0.5,0.6206452475997147,0.37935475240028527,833.3333333333333
17,1,1,165.0,5.0,0.5,0.6164862181708979,0.3835137818291021,833.3333333333333
18,1,1,175.0,5.0,0.5,0.6124694814445915,0.38753051855540854,833.3333333333333
19,1,1,185.0,5.0,0.5,0.60858222728977,0.39141777271023004,833.3333333333333
20,1,1,195.0,5.0,0.5,0.6048128829232235,0.39518711707677645,833.3333333333333
21,1,1,205.0,5.0,0.5,0.601153930664602,0.398846069335398,833.3333333333333
22,1,1,215.0,5.0,0.5,0.5975939846517525,0.4024060153482475,833.3333333333333
23,1,1,225.0,5.0,0.5,0.5941213752361563,0.40587862476384373,833.3333333333333
24,1,1,235.0,5.0,0.5,0.5907290046626437,0.40927099533735634,833.3333333333333
25,1,1,245.0,5.0,0.5,0.5874140104928086,0.4125859895071914,833.3333333333333
26,1,1,255.0,5.0,0.5,0.5841658301342628,0.4158341698657372,833.3333333333333
27,1,1,265.0,5.0,0.5,0.5809815000230774,0.41901849997692264,833.3333333333333
28,1,1,275.0,5.0,0.5,0.5778585802211,0.42214141977889996,833.3333333333333
29,1,1,285.0,5.0,0.5,0.5747879908500404,0.4252120091499596,833.3333333333333
30,1,1,295.0,5.0,0.5,0.5717703962628937,0.4282296037371063,833.3333333333333
31,1,1,305.0,5.0,0.5,0.5687992152407796,0.4312007847592204,833.3333333333333
32,1,1,315.0,5.0,0.5,0.5658705023424574,0.4341294976575426,833.3333333333333
33,1,1,325.0,5.0,0.5,0.5629845587366029,0.4370154412633971,833.3333333333333
34,1,1,335.0,5.0,0.5,0.5601329948472268,0.4398670051527732,833.3333333333333
35,1,1,345.0,5.0,0.5,0.5573183978603397,0.44268160213966035,833.3333333333333
36,1,1,355.0,5.0,0.5,0.5545332409917318,0.44546675900826815,833.3333333333333
37,1,1,365.0,5.0,0.5,0.5517774213868882,0.44822257861311177,833.3333333333333
38,1,1,375.0,5.0,0.5,0.5490455762773758,0.4509544237226242,833.3333333333333
39,1,1,385.0,5.0,0.5,0.54633202340248,0.45366797659752,833.3333333333333
40,1,1,395.0,5.0,0.5,0.5436290637176847,0.4563709362823153,833.3333333333333
41,1,1,405.0,5.0,0.5,0.5409179220695811,0.4590820779304189,833.3333333333333
42,1,1,415.0,5.0,0.5,0.5381704309495294,0.46182956905047057,833.3333333333333
43,1,1,425.0,5.0,0.5,0.5353412786576912,0.4646587213423088,833.3333333333333
44,1,1,435.0,5.0,0.5,0.5324691626429844,0.4675308373570156,833.3333333333333
45,1,1,445.0,5.0,0.5,0.5295147864529636,0.47048521354703643,833.3333333333333
46,1,1,455.0,5.0,0.5,0.5264108856079507,0.4735891143920493,833.3333333333333
47,1,1,465.0,5.0,0.5,0.5230141900424379,0.4769858099575621,833.3333333333333
48,1,1,475.0,5.0,0.5,0.5189817686127719,0.4810182313872281,833.3333333333333
49,1,1,485.0,5.0,0.5,0.5132053060908434,0.48679469390915664,833.3333333333333
50,1,1,495.0,5.0,0.5,0.49784671208446,0.5021532879155399,833.3333333333333
1,2,1,5.0,15.0,0.5,0.7501331817528272,0.24986681824717283,833.3333333333333
2,2,1,15.0,15.0,0.5,0.7423366625303235,0.2576633374696765,833.3333333333333
3,2,1,25.0,15.0,0.5,0.7334988681878769,0.2665011318121231,833.3333333333333
4,2,1,35.0,15.0,0.5,0.7245166713259514,0.27548332867404857,833.3333333333333
5,2,1,45.0,15.0,0.5,0.7158393617867771,0.2841606382132229,833.3333333333333
6,2,1,55.0,15.0,0.5,0.7076526702663664,0.29234732973363364,833.3333333333333
7,2,1,65.0,15.0,0.5,0.6999904979294925,0.30000950207050747,833.3333333333333
8,2,1,75.0,15.0,0.5,0.6928447763073924,0.3071552236926076,833.3333333333333
9,2,1,85.0,15.0,0.5,0.6861598521778612,0.31384014782213876,833.3333333333333
10,2,1,95.0,15.0,0.5,0.6798957378385343,0.3201042621614657,833.3333333333333
11,2,1,105.0,15.0,0.5,0.6739974918198794,0.32600250818012055,833.3333333333333
12,2,1,115.0,15.0,0.5,0.6684198002437962,0.3315801997562038,833.3333333333333
13,2,1,125.0,15.0,0.5,0.663127906697227,0.336872093302773,833.3333333333333
14,2,1,135.0,15.0,0.5,0.658088870563661,0.34191112943633895,833.3333333333333
15,2,1,145.0,15.0,0.5,0.6532743550096116,0.3467256449903884,833.3333333333333
16,2,1,155.0,15.0,0.5,0.6486606870852888,0.3513393129147112,833.3333333333333
17,2,1,165.0,15.0,0.5,0.6442271634207822,0.35577283657921777,833.3333333333333
18,2,1,175.0,15.0,0.5,0.6399559445737498,0.3600440554262502,833.3333333333333
19,2,1,185.0,15.0,0.5,0.6358337495283259,0.36416625047167406,833.3333333333333
20,2,1,195.0,15.0,0.5,0.6318451340170848,0.36815486598291525,833.3333333333333
21,2,1,205.0,15.0,0.5,0.6279774769916704,0.3720225230083296,833.3333333333333
22,2,1,215.0,15.0,0.5,0.624218766657867,0.375781233342133,833.3333333333333
23,2,1,225.0,15.0,0.5,0.6205593824690046,0.37944061753099545,833.3333333333333
24,2,1,235.0,15.0,0.5,0.6169925018582981,0.3830074981417019,833.3333333333333
25,2,1,245.0,15.0,0.5,0.613504869807251,0.38649513019274895,833.3333333333333
26,2,1,255.0,15.0,0.5,0.6100896095822282,0.38991039041777176,833.3333333333333
27,2,1,265.0,15.0,0.5,0.6067463158210599,0.39325368417894013,833.3333333333333
28,2,1,275.0,15.0,0.5,0.6034642449650501,0.39653575503494987,833.3333333333333
29,2,1,285.0,15.0,0.5,0.6002374423028578,0.3997625576971422,833.3333333333333
30,2,1,295.0,15.0,0.5,0.5970665487179284,0.4029334512820716,833.3333333333333
31,2,1,305.0,15.0,0.5,0.5939413349664235,0.40605866503357646,833.3333333333333
32,2,1,315.0,15.0,0.5,0.5908581960534725,0.40914180394652755,833.3333333333333
33,2,1,325.0,15.0,0.5,0.5878171337865978,0.41218286621340217,833.3333333333333
34,2,1,335.0,15.0,0.5,0.5848076240454403,0.4151923759545597,833.3333333333333
35,2,1,345.0,15.0,0.5,0.5818318779697841,0.4181681220302159,833.3333333333333
36,2,1,355.0,15.0,0.5,0.5788825040792769,0.4211174959207231,833.3333333333333
37,2,1,365.0,15.0,0.5,0.5759556632942079,0.4240443367057921,833.3333333333333
38,2,1,375.0,15.0,0.5,0.5730508159564224,0.4269491840435776,833.3333333333333
39,2,1,385.0,15.0,0.5,0.5701573476443555,0.42984265235564445,833.3333333333333
40,2,1,395.0,15.0,0.5,0.567274506073595,0.432725493926405,833.3333333333333
41,2,1,405.0,15.0,0.5,0.5643856643687272,0.43561433563127283,833.3333333333333
42,2,1,415.0,15.0,0.5,0.5614740233813007,0.4385259766186993,833.3333333333333
43,2,1,425.0,15.0,0.5,0.5584865095178394,0.4415134904821606,833.3333333333333
44,2,1,435.0,15.0,0.5,0.555295207360822,0.44470479263917795,833.3333333333333
45,2,1,445.0,15.0,0.5,0.5517322397821968,0.44826776021780324,833.3333333333333
46,2,1,455.0,15.0,0.5,0.5475014712695919,0.4524985287304081,833.3333333333333
47,2,1,465.0,15.0,0.5,0.542174846681606,0.457825153318394,833.3333333333333
48,2,1,475.0,15.0,0.5,0.5351884145169103,0.46481158548308965,833.3333333333333
49,2,1,485.0,15.0,0.5,0.5255635891171779,0.47443641088282207,833.3333333333333
50,2,1,495.0,15.0,0.5,0.5067483260391994,0.4932516739608006,833.3333333333333
1,3,1,5.0,25.0,0.5,0.7724120298097962,0.22758797019020383,833.3333333333333
2,3,1,15.0,25.0,0.5,0.7637823185612995,0.23621768143870048,833.3333333333333
3,3,1,25.0,25.0,0.5,0.7539851626386755,0.24601483736132446,833.3333333333333
4,3,1,35.0,25.0,0.5,0.7440421779708042,0.2559578220291958,833.3333333333333
5,3,1,45.0,25.0,0.5,0.7344965312282908,0.26550346877170916,833.3333333333333
6,3,1,55.0,25.0,0.5,0.725562824131969,0.27443717586803096,833.3333333333333
7,3,1,65.0,25.0,0.5,0.7172799446862337,0.2827200553137663,833.3333333333333
8,3,1,75.0,25.0,0.5,0.7095993450154084,0.29040065498459156,833.3333333333333
9,3,1,85.0,25.0,0.5,0.7024759264168674,0.2975240735831326,833.3333333333333
10,3,1,95.0,25.0,0.5,0.6958200810000986,0.3041799189999014,833.3333333333333
11,3,1,105.0,25.0,0.5,0.6895726890557753,0.3104273109442247,833.3333333333333
12,3,1,115.0,25.0,0.5,0.6836708029827978,0.3163291970172022,833.3333333333333
