i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
5,5,1,45.0,45.0,0.5,0.765809384361499,0.23419061563850097,833.3333333333333
6,5,1,55.0,45.0,0.5,0.7574799855136852,0.24252001448631477,833.3333333333333
7,5,1,65.0,45.0,0.5,0.7497129682690278,0.2502870317309722,833.3333333333333
8,5,1,75.0,45.0,0.5,0.7425194135189862,0.2574805864810138,833.3333333333333
9,5,1,85.0,45.0,0.5,0.7358311822430591,0.2641688177569409,833.3333333333333
10,5,1,95.0,45.0,0.5,0.7295986478482884,0.27040135215171157,833.3333333333333
11,5,1,105.0,45.0,0.5,0.7237424471289202,0.2762575528710798,833.3333333333333
12,5,1,115.0,45.0,0.5,0.7182178455861916,0.2817821544138084,833.3333333333333
13,5,1,125.0,45.0,0.5,0.7129846083067085,0.2870153916932915,833.3333333333333
14,5,1,135.0,45.0,0.5,0.7080051250600353,0.2919948749399647,833.3333333333333
15,5,1,145.0,45.0,0.5,0.703248973427157,0.296751026572843,833.3333333333333
16,5,1,155.0,45.0,0.5,0.69869115136771,0.30130884863229,833.3333333333333
17,5,1,165.0,45.0,0.5,0.6943106879490927,0.3056893120509073,833.3333333333333
18,5,1,175.0,45.0,0.5,0.6900899614366283,0.30991003856337174,833.3333333333333
19,5,1,185.0,45.0,0.5,0.6860177585060683,0.3139822414939317,833.3333333333333
20,5,1,195.0,45.0,0.5,0.6820789209837295,0.31792107901627054,833.3333333333333
21,5,1,205.0,45.0,0.5,0.678260258013447,0.321739741986553,833.3333333333333
22,5,1,215.0,45.0,0.5,0.6745510370337959,0.32544896296620407,833.3333333333333
23,5,1,225.0,45.0,0.5,0.6709460100726956,0.3290539899273044,833.3333333333333
24,5,1,235.0,45.0,0.5,0.6674399902928793,0.33256000970712074,833.3333333333333
25,5,1,245.0,45.0,0.5,0.6640173523698927,0.3359826476301073,833.3333333333333
26,5,1,255.0,45.0,0.5,0.6606735515249796,0.33932644847502036,833.3333333333333
27,5,1,265.0,45.0,0.5,0.6574115094176365,0.3425884905823635,833.3333333333333
28,5,1,275.0,45.0,0.5,0.6542143445235885,0.3457856554764115,833.3333333333333
29,5,1,285.0,45.0,0.5,0.6510813885681155,0.3489186114318845,833.3333333333333
30,5,1,295.0,45.0,0.5,0.6480142406070184,0.3519857593929816,833.3333333333333
31,5,1,305.0,45.0,0.5,0.6449965641661997,0.35500343583380034,833.3333333333333
32,5,1,315.0,45.0,0.5,0.6420371695043697,0.35796283049563027,833.3333333333333
33,5,1,325.0,45.0,0.5,0.6391218268639396,0.3608781731360604,833.3333333333333
34,5,1,335.0,45.0,0.5,0.6362483098557434,0.36375169014425657,833.3333333333333
35,5,1,345.0,45.0,0.5,0.6334187574022351,0.3665812425977649,833.3333333333333
36,5,1,355.0,45.0,0.5,0.6306179223661682,0.3693820776338318,833.3333333333333
37,5,1,365.0,45.0,0.5,0.6278558459452601,0.3721441540547399,833.3333333333333
38,5,1,375.0,45.0,0.5,0.6251149010442396,0.3748850989557604,833.3333333333333
39,5,1,385.0,45.0,0.5,0.6224051572973035,0.3775948427026965,833.3333333333333
40,5,1,395.0,45.0,0.5,0.6197112846865386,0.3802887153134614,833.3333333333333
41,5,1,405.0,45.0,0.5,0.6170380130685862,0.3829619869314138,833.3333333333333
42,5,1,415.0,45.0,0.5,0.614376532096456,0.38562346790354396,833.3333333333333
43,5,1,425.0,45.0,0.5,0.6117250056596474,0.3882749943403526,833.3333333333333
44,5,1,435.0,45.0,0.5,0.6090797547083282,0.3909202452916718,833.3333333333333
45,5,1,445.0,45.0,0.5,0.6064283734643178,0.39357162653568223,833.3333333333333
46,5,1,455.0,45.0,0.5,0.6037371377163578,0.39626286228364216,833.3333333333333
47,5,1,465.0,45.0,0.5,0.6007152054439505,0.3992847945560495,833.3333333333333
48,5,1,475.0,45.0,0.5,0.5966790373637917,0.4033209626362083,833.3333333333333
49,5,1,485.0,45.0,0.5,0.5899414164427071,0.41005858355729286,833.3333333333333
50,5,1,495.0,45.0,0.5,0.577700357513371,0.422299642486629,833.3333333333333
1,6,1,5.0,55.0,0.5,0.7902595924421376,0.20974040755786238,833.3333333333333
2,6,1,15.0,55.0,0.5,0.7838530122979969,0.21614698770200313,833.3333333333333
3,6,1,25.0,55.0,0.5,0.7759267742006186,0.22407322579938138,833.3333333333333
4,6,1,35.0,55.0,0.5,0.7675466046670142,0.2324533953329858,833.3333333333333
5,6,1,45.0,55.0,0.5,0.7592658629589246,0.24073413704107538,833.3333333333333
6,6,1,55.0,55.0,0.5,0.7513854182320296,0.24861458176797036,833.3333333333333
7,6,1,65.0,55.0,0.5,0.7440080827722938,0.2559919172277062,833.3333333333333
8,6,1,75.0,55.0,0.5,0.737101708633764,0.262898291366236,833.3333333333333
9,6,1,85.0,55.0,0.5,0.7306443870180027,0.2693556129819973,833.3333333333333
10,6,1,95.0,55.0,0.5,0.7245872186651501,0.2754127813348499,833.3333333333333
11,6,1,105.0,55.0,0.5,0.7188707614269478,0.28112923857305216,833.3333333333333
12,6,1,115.0,55.0,0.5,0.7134598404064445,0.2865401595935555,833.3333333333333
13,6,1,125.0,55.0,0.5,0.7083200811012044,0.29167991889879563,833.3333333333333
14,6,1,135.0,55.0,0.5,0.7034196195408141,0.2965803804591859,833.3333333333333
15,6,1,145.0,55.0,0.5,0.6987319669271458,0.3012680330728542,833.3333333333333
16,6,1,155.0,55.0,0.5,0.694234738247875,0.30576526175212504,833.3333333333333
17,6,1,165.0,55.0,0.5,0.689908849923493,0.310091150076507,833.3333333333333
18,6,1,175.0,55.0,0.5,0.6857407094355347,0.31425929056446533,833.3333333333333
19,6,1,185.0,55.0,0.5,0.6817160778347547,0.31828392216524526,833.3333333333333
20,6,1,195.0,55.0,0.5,0.6778206483376997,0.3221793516623003,833.3333333333333
21,6,1,205.0,55.0,0.5,0.6740427997973489,0.32595720020265107,833.3333333333333
22,6,1,215.0,55.0,0.5,0.6703732474167359,0.3296267525832641,833.3333333333333
23,6,1,225.0,55.0,0.5,0.6668110427798105,0.3331889572201895,833.3333333333333
24,6,1,235.0,55.0,0.5,0.6633402090937942,0.3366597909062058,833.3333333333333
25,6,1,245.0,55.0,0.5,0.6599523112807055,0.34004768871929447,833.3333333333333
26,6,1,255.0,55.0,0.5,0.656650237310219,0.343349762689781,833.3333333333333
27,6,1,265.0,55.0,0.5,0.6534222995436458,0.34657770045635417,833.3333333333333
28,6,1,275.0,55.0,0.5,0.6502589933131145,0.34974100668688546,833.3333333333333
29,6,1,285.0,55.0,0.5,0.6471670717940736,0.3528329282059264,833.3333333333333
30,6,1,295.0,55.0,0.5,0.6441311444104734,0.35586885558952663,833.3333333333333
31,6,1,305.0,55.0,0.5,0.6411493514722486,0.3588506485277514,833.3333333333333
32,6,1,315.0,55.0,0.5,0.6382243072351765,0.36177569276482346,833.3333333333333
33,6,1,325.0,55.0,0.5,0.6353410905140463,0.3646589094859537,833.3333333333333
34,6,1,335.0,55.0,0.5,0.6325096525666154,0.3674903474333846,833.3333333333333
35,6,1,345.0,55.0,0.5,0.6297100437044013,0.3702899562955987,833.3333333333333
36,6,1,355.0,55.0,0.5,0.6269469629671585,0.37305303703284154,833.3333333333333
37,6,1,365.0,55.0,0.5,0.6242118637550921,0.3757881362449079,833.3333333333333
38,6,1,375.0,55.0,0.5,0.6215000267117236,0.37849997328827645,833.3333333333333
39,6,1,385.0,55.0,0.5,0.6188101255402246,0.38118987445977537,833.3333333333333
40,6,1,395.0,55.0,0.5,0.6161282048626242,0.3838717951373758,833.3333333333333
41,6,1,405.0,55.0,0.5,0.6134544225313902,0.38654557746860985,833.3333333333333
42,6,1,415.0,55.0,0.5,0.6107652681164611,0.38923473188353885,833.3333333333333
43,6,1,425.0,55.0,0.5,0.6080524583528165,0.3919475416471835,833.3333333333333
44,6,1,435.0,55.0,0.5,0.6052690661777916,0.39473093382220836,833.3333333333333
45,6,1,445.0,55.0,0.5,0.6023578067085915,0.3976421932914085,833.3333333333333
46,6,1,455.0,55.0,0.5,0.5991553613843342,0.40084463861566577,833.3333333333333
47,6,1,465.0,55.0,0.5,0.595311309498555,0.40468869050144496,833.3333333333333
48,6,1,475.0,55.0,0.5,0.5900634827606421,0.40993651723935787,833.3333333333333
49,6,1,485.0,55.0,0.5,0.5819809105480721,0.4180190894519279,833.3333333333333
50,6,1,495.0,55.0,0.5,0.5678093751460199,0.4321906248539801,833.3333333333333
1,7,1,5.0,65.0,0.5,0.7801366712139253,0.21986332878607473,833.3333333333333
2,7,1,15.0,65.0,0.5,0.7736617590630067,0.22633824093699328,833.3333333333333
3,7,1,25.0,65.0,0.5,0.7660619263525508,0.23393807364744923,833.3333333333333
4,7,1,35.0,65.0,0.5,0.7581229855808315,0.24187701441916853,833.3333333333333
5,7,1,45.0,65.0,0.5,0.7502789450754098,0.24972105492459018,833.3333333333333
6,7,1,55.0,65.0,0.5,0.7427960703140272,0.25720392968597283,833.3333333333333
